X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
2.40055,2.40879
2.40056,3.90217
2.40056,4.80148
2.40056,4.9698
2.40057,4.38152
2.40057,3.12619
2.40057,1.39493
2.40058,-0.548699
2.40058,-2.40879
2.40058,-3.90217
2.40059,-4.80148
2.40059,-4.9698
2.40059,-4.38152
2.40059,-3.12619
2.4006,-1.39493
2.4006,0.548699
2.4006,2.40879
2.40061,3.90217
2.40061,4.80148
2.40061,4.9698
2.40062,4.38152
2.40062,3.12619
2.40062,1.39493
2.40063,-0.548699
2.40063,-2.40879
2.40063,-3.90217
2.40064,-4.80148
2.40064,-4.9698
2.40064,-4.38152
2.40064,-3.12619
2.40065,-1.39493
2.40065,0.548699
2.40065,2.40879
2.40066,3.90217
2.40066,4.80148
2.40066,4.9698
2.40067,4.38152
2.40067,3.12619
2.40067,1.39493
2.40068,-0.548699
2.40068,-2.40879
2.40068,-3.90217
2.40069,-4.80148
2.40069,-4.9698
2.40069,-4.38152
2.40069,-3.12619
2.4007,-1.39493
2.4007,0.548699
2.4007,2.40879
2.40071,3.90217
2.40071,4.80148
2.40071,4.9698
2.40072,4.38152
2.40072,3.12619
2.40072,1.39493
2.40073,-0.548699
2.40073,-2.40879
2.40073,-3.90217
2.40074,-4.80148
2.40074,-4.9698
2.40074,-4.38152
2.40074,-3.12619
2.40075,-1.39493
2.40075,0.548699
2.40075,2.40879
2.40076,3.90217
2.40076,4.80148
2.40076,4.9698
2.40077,4.38152
2.40077,3.12619
2.40077,1.39493
2.40078,-0.548699
2.40078,-2.40879
2.40078,-3.90217
2.40079,-4.80148
2.40079,-4.9698
2.40079,-4.38152
2.40079,-3.12619
2.4008,-1.39493
2.4008,0.548699
2.4008,2.40879
2.40081,3.90217
2.40081,4.80148
2.40081,4.9698
2.40082,4.38152
2.40082,3.12619
2.40082,1.39493
2.40083,-0.548699
2.40083,-2.40879
2.40083,-3.90217
2.40084,-4.80148
2.40084,-4.9698
2.40084,-4.38152
2.40084,-3.12619
2.40085,-1.39493
2.40085,0.548699
2.40085,2.40879
2.40086,3.90217
2.40086,4.80148
2.40086,4.9698
2.40087,4.38152
2.40087,3.12619
2.40087,1.39493
2.40088,-0.548699
2.40088,-2.40879
2.40088,-3.90217
2.40089,-4.80148
2.40089,-4.9698
2.40089,-4.38152
2.40089,-3.12619
2.4009,-1.39493
2.4009,0.548699
2.4009,2.40879
2.40091,3.90217
2.40091,4.80148
2.40091,4.9698
2.40092,4.38152
2.40092,3.12619
2.40092,1.39493
2.40093,-0.548699
2.40093,-2.40879
2.40093,-3.90217
2.40094,-4.80148
2.40094,-4.9698
2.40094,-4.38152
2.40094,-3.12619
2.40095,-1.39493
2.40095,0.548699
2.40095,2.40879
2.40096,3.90217
2.40096,4.80148
2.40096,4.9698
2.40097,4.38152
2.40097,3.12619
2.40097,1.39493
2.40098,-0.548699
2.40098,-2.40879
2.40098,-3.90217
2.40099,-4.80148
2.40099,-4.9698
2.40099,-4.38152
2.40099,-3.12619
2.401,-1.39493
2.401,0.548699
2.401,2.40879
2.40101,3.90217
2.40101,4.80148
2.40101,4.9698
2.40102,4.38152
2.40102,3.12619
2.40102,1.39493
2.40103,-0.548699
2.40103,-2.40879
2.40103,-3.90217
2.40104,-4.80148
2.40104,-4.9698
2.40104,-4.38152
2.40104,-3.12619
2.40105,-1.39493
2.40105,0.548699
2.40105,2.40879
2.40106,3.90217
2.40106,4.80148
2.40106,4.9698
2.40107,4.38152
2.40107,3.12619
2.40107,1.39493
2.40108,-0.548699
2.40108,-2.40879
2.40108,-3.90217
2.40109,-4.80148
2.40109,-4.9698
2.40109,-4.38152
2.40109,-3.12619
2.4011,-1.39493
2.4011,0.548699
2.4011,2.40879
2.40111,3.90217
2.40111,4.80148
2.40111,4.9698
2.40112,4.38152
2.40112,3.12619
2.40112,1.39493
2.40113,-0.548699
2.40113,-2.40879
2.40113,-3.90217
2.40114,-4.80148
2.40114,-4.9698
2.40114,-4.38152
2.40114,-3.12619
2.40115,-1.39493
2.40115,0.548699
2.40115,2.40879
2.40116,3.90217
2.40116,4.80148
2.40116,4.9698
2.40117,4.38152
2.40117,3.12619
2.40117,1.39493
2.40118,-0.548699
2.40118,-2.40879
2.40118,-3.90217
2.40119,-4.80148
2.40119,-4.9698
2.40119,-4.38152
2.40119,-3.12619
2.4012,-1.39493
2.4012,0.548699
2.4012,2.40879
2.40121,3.90217
2.40121,4.80148
2.40121,4.9698
2.40122,4.38152
2.40122,3.12619
2.40122,1.39493
2.40123,-0.548699
2.40123,-2.40879
2.40123,-3.90217
2.40124,-4.80148
2.40124,-4.9698
2.40124,-4.38152
2.40124,-3.12619
2.40125,-1.39493
2.40125,0.548699
2.40125,2.40879
2.40126,3.90217
2.40126,4.80148
2.40126,4.9698
2.40127,4.38152
2.40127,3.12619
2.40127,1.39493
2.40128,-0.548699
2.40128,-2.40879
2.40128,-3.90217
2.40129,-4.80148
2.40129,-4.9698
2.40129,-4.38152
2.40129,-3.12619
2.4013,-1.39493
2.4013,0.548699
2.4013,2.40879
2.40131,3.90217
2.40131,4.80148
2.40131,4.9698
2.40132,4.38152
2.40132,3.12619
2.40132,1.39493
2.40133,-0.548699
2.40133,-2.40879
2.40133,-3.90217
2.40134,-4.80148
2.40134,-4.9698
2.40134,-4.38152
2.40134,-3.12619
2.40135,-1.39493
2.40135,0.548699
2.40135,2.40879
2.40136,3.90217
2.40136,4.80148
2.40136,4.9698
2.40137,4.38152
2.40137,3.12619
2.40137,1.39493
2.40138,-0.548699
2.40138,-2.40879
2.40138,-3.90217
2.40139,-4.80148
2.40139,-4.9698
2.40139,-4.38152
2.40139,-3.12619
2.4014,-1.39493
2.4014,0.548699
2.4014,2.40879
2.40141,3.90217
2.40141,4.80148
2.40141,4.9698
2.40142,4.38152
2.40142,3.12619
2.40142,1.39493
2.40143,-0.548699
2.40143,-2.40879
2.40143,-3.90217
2.40144,-4.80148
2.40144,-4.9698
2.40144,-4.38152
2.40144,-3.12619
2.40145,-1.39493
2.40145,0.548699
2.40145,2.40879
2.40146,3.90217
2.40146,4.80148
2.40146,4.9698
2.40147,4.38152
2.40147,3.12619
2.40147,1.39493
2.40148,-0.548699
2.40148,-2.40879
2.40148,-3.90217
2.40149,-4.80148
2.40149,-4.9698
2.40149,-4.38152
2.40149,-3.12619
2.4015,-1.39493
2.4015,0.548699
2.4015,2.40879
2.40151,3.90217
2.40151,4.80148
2.40151,4.9698
2.40152,4.38152
2.40152,3.12619
2.40152,1.39493
2.40153,-0.548699
2.40153,-2.40879
2.40153,-3.90217
2.40154,-4.80148
2.40154,-4.9698
2.40154,-4.38152
2.40154,-3.12619
2.40155,-1.39493
2.40155,0.548699
2.40155,2.40879
2.40156,3.90217
2.40156,4.80148
2.40156,4.9698
2.40157,4.38152
2.40157,3.12619
2.40157,1.39493
2.40158,-0.548699
2.40158,-2.40879
2.40158,-3.90217
2.40159,-4.80148
2.40159,-4.9698
2.40159,-4.38152
2.40159,-3.12619
2.4016,-1.39493
2.4016,0.548699
2.4016,2.40879
2.40161,3.90217
2.40161,4.80148
2.40161,4.9698
2.40162,4.38152
2.40162,3.12619
2.40162,1.39493
2.40163,-0.548699
2.40163,-2.40879
2.40163,-3.90217
2.40164,-4.80148
2.40164,-4.9698
2.40164,-4.38152
2.40164,-3.12619
2.40165,-1.39493
2.40165,0.548699
2.40165,2.40879
2.40166,3.90217
2.40166,4.80148
2.40166,4.9698
2.40167,4.38152
2.40167,3.12619
2.40167,1.39493
2.40168,-0.548699
2.40168,-2.40879
2.40168,-3.90217
2.40169,-4.80148
2.40169,-4.9698
2.40169,-4.38152
2.40169,-3.12619
2.4017,-1.39493
2.4017,0.548699
2.4017,2.40879
2.40171,3.90217
2.40171,4.80148
2.40171,4.9698
2.40172,4.38152
2.40172,3.12619
2.40172,1.39493
2.40173,-0.548699
2.40173,-2.40879
2.40173,-3.90217
2.40174,-4.80148
2.40174,-4.9698
2.40174,-4.38152
2.40174,-3.12619
2.40175,-1.39493
2.40175,0.548699
2.40175,2.40879
2.40176,3.90217
2.40176,4.80148
2.40176,4.9698
2.40177,4.38152
2.40177,3.12619
2.40177,1.39493
2.40178,-0.548699
2.40178,-2.40879
2.40178,-3.90217
2.40179,-4.80148
2.40179,-4.9698
2.40179,-4.38152
2.40179,-3.12619
2.4018,-1.39493
2.4018,0.548699
2.4018,2.40879
2.40181,3.90217
2.40181,4.80148
2.40181,4.9698
2.40182,4.38152
2.40182,3.12619
2.40182,1.39493
2.40183,-0.548699
2.40183,-2.40879
2.40183,-3.90217
2.40184,-4.80148
2.40184,-4.9698
2.40184,-4.38152
2.40184,-3.12619
2.40185,-1.39493
2.40185,0.548699
2.40185,2.40879
2.40186,3.90217
2.40186,4.80148
2.40186,4.9698
2.40187,4.38152
2.40187,3.12619
2.40187,1.39493
2.40188,-0.548699
2.40188,-2.40879
2.40188,-3.90217
2.40189,-4.80148
2.40189,-4.9698
2.40189,-4.38152
2.40189,-3.12619
2.4019,-1.39493
2.4019,0.548699
2.4019,2.40879
2.40191,3.90217
2.40191,4.80148
2.40191,4.9698
2.40192,4.38152
2.40192,3.12619
2.40192,1.39493
2.40193,-0.548699
2.40193,-2.40879
2.40193,-3.90217
2.40194,-4.80148
2.40194,-4.9698
2.40194,-4.38152
2.40194,-3.12619
2.40195,-1.39493
2.40195,0.548699
2.40195,2.40879
2.40196,3.90217
2.40196,4.80148
2.40196,4.9698
2.40197,4.38152
2.40197,3.12619
2.40197,1.39493
2.40198,-0.548699
2.40198,-2.40879
2.40198,-3.90217
2.40199,-4.80148
2.40199,-4.9698
2.40199,-4.38152
2.40199,-3.12619
2.402,-1.39493
2.402,0.548699
2.402,2.40879
2.40201,3.90217
2.40201,4.80148
2.40201,4.9698
2.40202,4.38152
2.40202,3.12619
2.40202,1.39493
2.40203,-0.548699
2.40203,-2.40879
2.40203,-3.90217
2.40204,-4.80148
2.40204,-4.9698
2.40204,-4.38152
2.40204,-3.12619
2.40205,-1.39493
2.40205,0.548699
2.40205,2.40879
2.40206,3.90217
2.40206,4.80148
2.40206,4.9698
2.40207,4.38152
2.40207,3.12619
2.40207,1.39493
2.40208,-0.548699
2.40208,-2.40879
2.40208,-3.90217
2.40209,-4.80148
2.40209,-4.9698
2.40209,-4.38152
2.40209,-3.12619
2.4021,-1.39493
2.4021,0.548699
2.4021,2.40879
2.40211,3.90217
2.40211,4.80148
2.40211,4.9698
2.40212,4.38152
2.40212,3.12619
2.40212,1.39493
2.40213,-0.548699
2.40213,-2.40879
2.40213,-3.90217
2.40214,-4.80148
2.40214,-4.9698
2.40214,-4.38152
2.40214,-3.12619
2.40215,-1.39493
2.40215,0.548699
2.40215,2.40879
2.40216,3.90217
2.40216,4.80148
2.40216,4.9698
2.40217,4.38152
2.40217,3.12619
2.40217,1.39493
2.40218,-0.548699
2.40218,-2.40879
2.40218,-3.90217
2.40219,-4.80148
2.40219,-4.9698
2.40219,-4.38152
2.40219,-3.12619
2.4022,-1.39493
2.4022,0.548699
2.4022,2.40879
2.40221,3.90217
2.40221,4.80148
2.40221,4.9698
2.40222,4.38152
2.40222,3.12619
2.40222,1.39493
2.40223,-0.548699
2.40223,-2.40879
2.40223,-3.90217
2.40224,-4.80148
2.40224,-4.9698
2.40224,-4.38152
2.40224,-3.12619
2.40225,-1.39493
2.40225,0.548699
2.40225,2.40879
2.40226,3.90217
2.40226,4.80148
2.40226,4.9698
2.40227,4.38152
2.40227,3.12619
2.40227,1.39493
2.40228,-0.548699
2.40228,-2.40879
2.40228,-3.90217
2.40229,-4.80148
2.40229,-4.9698
2.40229,-4.38152
2.40229,-3.12619
2.4023,-1.39493
2.4023,0.548699
2.4023,2.40879
2.40231,3.90217
2.40231,4.80148
2.40231,4.9698
2.40232,4.38152
2.40232,3.12619
2.40232,1.39493
2.40233,-0.548699
2.40233,-2.40879
2.40233,-3.90217
2.40234,-4.80148
2.40234,-4.9698
2.40234,-4.38152
2.40234,-3.12619
2.40235,-1.39493
2.40235,0.548699
2.40235,2.40879
2.40236,3.90217
2.40236,4.80148
2.40236,4.9698
2.40237,4.38152
2.40237,3.12619
2.40237,1.39493
2.40238,-0.548699
2.40238,-2.40879
2.40238,-3.90217
2.40239,-4.80148
2.40239,-4.9698
2.40239,-4.38152
2.40239,-3.12619
2.4024,-1.39493
2.4024,0.548699
2.4024,2.40879
2.40241,3.90217
2.40241,4.80148
2.40241,4.9698
2.40242,4.38152
2.40242,3.12619
2.40242,1.39493
2.40243,-0.548699
2.40243,-2.40879
2.40243,-3.90217
2.40244,-4.80148
2.40244,-4.9698
2.40244,-4.38152
2.40244,-3.12619
2.40245,-1.39493
2.40245,0.548699
2.40245,2.40879
2.40246,3.90217
2.40246,4.80148
2.40246,4.9698
2.40247,4.38152
2.40247,3.12619
2.40247,1.39493
2.40248,-0.548699
2.40248,-2.40879
2.40248,-3.90217
2.40249,-4.80148
2.40249,-4.9698
2.40249,-4.38152
2.40249,-3.12619
2.4025,-1.39493
2.4025,0.548699
2.4025,2.40879
2.40251,3.90217
2.40251,4.80148
2.40251,4.9698
2.40252,4.38152
2.40252,3.12619
2.40252,1.39493
2.40253,-0.548699
2.40253,-2.40879
2.40253,-3.90217
2.40254,-4.80148
2.40254,-4.9698
2.40254,-4.38152
2.40254,-3.12619
2.40255,-1.39493
2.40255,0.548699
2.40255,2.40879
2.40256,3.90217
2.40256,4.80148
2.40256,4.9698
2.40257,4.38152
2.40257,3.12619
2.40257,1.39493
2.40258,-0.548699
2.40258,-2.40879
2.40258,-3.90217
2.40259,-4.80148
2.40259,-4.9698
2.40259,-4.38152
2.40259,-3.12619
2.4026,-1.39493
2.4026,0.548699
2.4026,2.40879
2.40261,3.90217
2.40261,4.80148
2.40261,4.9698
2.40262,4.38152
2.40262,3.12619
2.40262,1.39493
2.40263,-0.548699
2.40263,-2.40879
2.40263,-3.90217
2.40264,-4.80148
2.40264,-4.9698
2.40264,-4.38152
2.40264,-3.12619
2.40265,-1.39493
2.40265,0.548699
2.40265,2.40879
2.40266,3.90217
2.40266,4.80148
2.40266,4.9698
2.40267,4.38152
2.40267,3.12619
2.40267,1.39493
2.40268,-0.548699
2.40268,-2.40879
2.40268,-3.90217
2.40269,-4.80148
2.40269,-4.9698
2.40269,-4.38152
2.40269,-3.12619
2.4027,-1.39493
2.4027,0.548699
2.4027,2.40879
2.40271,3.90217
2.40271,4.80148
2.40271,4.9698
2.40272,4.38152
2.40272,3.12619
2.40272,1.39493
2.40273,-0.548699
2.40273,-2.40879
2.40273,-3.90217
2.40274,-4.80148
2.40274,-4.9698
2.40274,-4.38152
2.40274,-3.12619
2.40275,-1.39493
2.40275,0.548699
2.40275,2.40879
2.40276,3.90217
2.40276,4.80148
2.40276,4.9698
2.40277,4.38152
2.40277,3.12619
2.40277,1.39493
2.40278,-0.548699
2.40278,-2.40879
2.40278,-3.90217
2.40279,-4.80148
2.40279,-4.9698
2.40279,-4.38152
2.40279,-3.12619
2.4028,-1.39493
2.4028,0.548699
2.4028,2.40879
2.40281,3.90217
2.40281,4.80148
2.40281,4.9698
2.40282,4.38152
2.40282,3.12619
2.40282,1.39493
2.40283,-0.548699
2.40283,-2.40879
2.40283,-3.90217
2.40284,-4.80148
2.40284,-4.9698
2.40284,-4.38152
2.40284,-3.12619
2.40285,-1.39493
2.40285,0.548699
2.40285,2.40879
2.40286,3.90217
2.40286,4.80148
2.40286,4.9698
2.40287,4.38152
2.40287,3.12619
2.40287,1.39493
2.40288,-0.548699
2.40288,-2.40879
2.40288,-3.90217
2.40289,-4.80148
2.40289,-4.9698
2.40289,-4.38152
2.40289,-3.12619
2.4029,-1.39493
2.4029,0.548699
2.4029,2.40879
2.40291,3.90217
2.40291,4.80148
2.40291,4.9698
2.40292,4.38152
2.40292,3.12619
2.40292,1.39493
2.40293,-0.548699
2.40293,-2.40879
2.40293,-3.90217
2.40294,-4.80148
2.40294,-4.9698
2.40294,-4.38152
2.40294,-3.12619
2.40295,-1.39493
2.40295,0.548699
2.40295,2.40879
2.40296,3.90217
2.40296,4.80148
2.40296,4.9698
2.40297,4.38152
2.40297,3.12619
2.40297,1.39493
2.40298,-0.548699
2.40298,-2.40879
2.40298,-3.90217
2.40299,-4.80148
2.40299,-4.9698
2.40299,-4.38152
2.40299,-3.12619
2.403,-1.39493
2.403,0.548699
2.403,2.40879
2.40301,3.90217
2.40301,4.80148
2.40301,4.9698
2.40302,4.38152
2.40302,3.12619
2.40302,1.39493
2.40303,-0.548699
2.40303,-2.40879
2.40303,-3.90217
2.40304,-4.80148
2.40304,-4.9698
2.40304,-4.38152
2.40304,-3.12619
2.40305,-1.39493
2.40305,0.548699
2.40305,2.40879
2.40306,3.90217
2.40306,4.80148
2.40306,4.9698
2.40307,4.38152
2.40307,3.12619
2.40307,1.39493
2.40308,-0.548699
2.40308,-2.40879
2.40308,-3.90217
2.40309,-4.80148
2.40309,-4.9698
2.40309,-4.38152
2.40309,-3.12619
2.4031,-1.39493
2.4031,0.548699
2.4031,2.40879
2.40311,3.90217
2.40311,4.80148
2.40311,4.9698
2.40312,4.38152
2.40312,3.12619
2.40312,1.39493
2.40313,-0.548699
2.40313,-2.40879
2.40313,-3.90217
2.40314,-4.80148
2.40314,-4.9698
2.40314,-4.38152
2.40314,-3.12619
2.40315,-1.39493
2.40315,0.548699
2.40315,2.40879
2.40316,3.90217
2.40316,4.80148
2.40316,4.9698
2.40317,4.38152
2.40317,3.12619
2.40317,1.39493
2.40318,-0.548699
2.40318,-2.40879
2.40318,-3.90217
2.40319,-4.80148
2.40319,-4.9698
2.40319,-4.38152
2.40319,-3.12619
2.4032,-1.39493
2.4032,0.548699
2.4032,2.40879
2.40321,3.90217
2.40321,4.80148
2.40321,4.9698
2.40322,4.38152
2.40322,3.12619
2.40322,1.39493
2.40323,-0.548699
2.40323,-2.40879
2.40323,-3.90217
2.40324,-4.80148
2.40324,-4.9698
2.40324,-4.38152
2.40324,-3.12619
2.40325,-1.39493
2.40325,0.548699
2.40325,2.40879
2.40326,3.90217
2.40326,4.80148
2.40326,4.9698
2.40327,4.38152
2.40327,3.12619
2.40327,1.39493
2.40328,-0.548699
2.40328,-2.40879
2.40328,-3.90217
2.40329,-4.80148
2.40329,-4.9698
2.40329,-4.38152
2.40329,-3.12619
2.4033,-1.39493
2.4033,0.548699
2.4033,2.40879
2.40331,3.90217
2.40331,4.80148
2.40331,4.9698
2.40332,4.38152
2.40332,3.12619
2.40332,1.39493
2.40333,-0.548699
2.40333,-2.40879
2.40333,-3.90217
2.40334,-4.80148
2.40334,-4.9698
2.40334,-4.38152
2.40334,-3.12619
2.40335,-1.39493
2.40335,0.548699
2.40335,2.40879
2.40336,3.90217
2.40336,4.80148
2.40336,4.9698
2.40337,4.38152
2.40337,3.12619
2.40337,1.39493
2.40338,-0.548699
2.40338,-2.40879
2.40338,-3.90217
2.40339,-4.80148
2.40339,-4.9698
2.40339,-4.38152
2.40339,-3.12619
2.4034,-1.39493
2.4034,0.548699
2.4034,2.40879
2.40341,3.90217
2.40341,4.80148
2.40341,4.9698
2.40342,4.38152
2.40342,3.12619
2.40342,1.39493
2.40343,-0.548699
2.40343,-2.40879
2.40343,-3.90217
2.40344,-4.80148
2.40344,-4.9698
2.40344,-4.38152
2.40344,-3.12619
2.40345,-1.39493
2.40345,0.548699
2.40345,2.40879
2.40346,3.90217
2.40346,4.80148
2.40346,4.9698
2.40347,4.38152
2.40347,3.12619
2.40347,1.39493
2.40348,-0.548699
2.40348,-2.40879
2.40348,-3.90217
2.40349,-4.80148
2.40349,-4.9698
2.40349,-4.38152
2.40349,-3.12619
2.4035,-1.39493
2.4035,0.548699
2.4035,2.40879
2.40351,3.90217
2.40351,4.80148
2.40351,4.9698
2.40352,4.38152
2.40352,3.12619
2.40352,1.39493
2.40353,-0.548699
2.40353,-2.40879
2.40353,-3.90217
2.40354,-4.80148
2.40354,-4.9698
2.40354,-4.38152
2.40354,-3.12619
2.40355,-1.39493
2.40355,0.548699
2.40355,2.40879
2.40356,3.90217
2.40356,4.80148
2.40356,4.9698
2.40357,4.38152
2.40357,3.12619
2.40357,1.39493
2.40358,-0.548699
2.40358,-2.40879
2.40358,-3.90217
2.40359,-4.80148
2.40359,-4.9698
2.40359,-4.38152
2.40359,-3.12619
2.4036,-1.39493
2.4036,0.548699
2.4036,2.40879
2.40361,3.90217
2.40361,4.80148
2.40361,4.9698
2.40362,4.38152
2.40362,3.12619
2.40362,1.39493
2.40363,-0.548699
2.40363,-2.40879
2.40363,-3.90217
2.40364,-4.80148
2.40364,-4.9698
2.40364,-4.38152
2.40364,-3.12619
2.40365,-1.39493
2.40365,0.548699
2.40365,2.40879
2.40366,3.90217
2.40366,4.80148
2.40366,4.9698
2.40367,4.38152
2.40367,3.12619
2.40367,1.39493
2.40368,-0.548699
2.40368,-2.40879
2.40368,-3.90217
2.40369,-4.80148
2.40369,-4.9698
2.40369,-4.38152
2.40369,-3.12619
2.4037,-1.39493
2.4037,0.548699
2.4037,2.40879
2.40371,3.90217
2.40371,4.80148
2.40371,4.9698
2.40372,4.38152
2.40372,3.12619
2.40372,1.39493
2.40373,-0.548699
2.40373,-2.40879
2.40373,-3.90217
2.40374,-4.80148
2.40374,-4.9698
2.40374,-4.38152
2.40374,-3.12619
2.40375,-1.39493
2.40375,0.548699
2.40375,2.40879
2.40376,3.90217
2.40376,4.80148
2.40376,4.9698
2.40377,4.38152
2.40377,3.12619
2.40377,1.39493
2.40378,-0.548699
2.40378,-2.40879
2.40378,-3.90217
2.40379,-4.80148
2.40379,-4.9698
2.40379,-4.38152
2.40379,-3.12619
2.4038,-1.39493
2.4038,0.548699
2.4038,2.40879
2.40381,3.90217
2.40381,4.80148
2.40381,4.9698
2.40382,4.38152
2.40382,3.12619
2.40382,1.39493
2.40383,-0.548699
2.40383,-2.40879
2.40383,-3.90217
2.40384,-4.80148
2.40384,-4.9698
2.40384,-4.38152
2.40384,-3.12619
2.40385,-1.39493
2.40385,0.548699
2.40385,2.40879
2.40386,3.90217
2.40386,4.80148
2.40386,4.9698
2.40387,4.38152
2.40387,3.12619
2.40387,1.39493
2.40388,-0.548699
2.40388,-2.40879
2.40388,-3.90217
2.40389,-4.80148
2.40389,-4.9698
2.40389,-4.38152
2.40389,-3.12619
2.4039,-1.39493
2.4039,0.548699
2.4039,2.40879
2.40391,3.90217
2.40391,4.80148
2.40391,4.9698
2.40392,4.38152
2.40392,3.12619
2.40392,1.39493
2.40393,-0.548699
2.40393,-2.40879
2.40393,-3.90217
2.40394,-4.80148
2.40394,-4.9698
2.40394,-4.38152
2.40394,-3.12619
2.40395,-1.39493
2.40395,0.548699
2.40395,2.40879
2.40396,3.90217
2.40396,4.80148
2.40396,4.9698
2.40397,4.38152
2.40397,3.12619
2.40397,1.39493
2.40398,-0.548699
2.40398,-2.40879
2.40398,-3.90217
2.40399,-4.80148
2.40399,-4.9698
2.40399,-4.38152
2.40399,-3.12619
2.404,-1.39493
2.404,0.548699
2.404,2.40879
2.40401,3.90217
2.40401,4.80148
2.40401,4.9698
2.40402,4.38152
2.40402,3.12619
2.40402,1.39493
2.40403,-0.548699
2.40403,-2.40879
2.40403,-3.90217
2.40404,-4.80148
2.40404,-4.9698
2.40404,-4.38152
2.40404,-3.12619
2.40405,-1.39493
2.40405,0.548699
2.40405,2.40879
2.40406,3.90217
2.40406,4.80148
2.40406,4.9698
2.40407,4.38152
2.40407,3.12619
2.40407,1.39493
2.40408,-0.548699
2.40408,-2.40879
2.40408,-3.90217
2.40409,-4.80148
2.40409,-4.9698
2.40409,-4.38152
2.40409,-3.12619
2.4041,-1.39493
2.4041,0.548699
2.4041,2.40879
2.40411,3.90217
2.40411,4.80148
2.40411,4.9698
2.40412,4.38152
2.40412,3.12619
2.40412,1.39493
