X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
1.71571,2.40877
1.71571,3.90215
1.71572,4.80147
1.71573,4.9698
1.71573,4.38153
1.71574,3.12621
1.71575,1.39496
1.71575,-0.548671
1.71576,-2.40877
1.71576,-3.90215
1.71577,-4.80147
1.71578,-4.9698
1.71578,-4.38153
1.71579,-3.12621
1.7158,-1.39496
1.7158,0.548671
1.71581,2.40877
1.71581,3.90215
1.71582,4.80147
1.71583,4.9698
1.71583,4.38153
1.71584,3.12621
1.71585,1.39496
1.71585,-0.548671
1.71586,-2.40877
1.71586,-3.90215
1.71587,-4.80147
1.71588,-4.9698
1.71588,-4.38153
1.71589,-3.12621
1.7159,-1.39496
1.7159,0.548671
1.71591,2.40877
1.71591,3.90215
1.71592,4.80147
1.71593,4.9698
1.71593,4.38153
1.71594,3.12621
1.71595,1.39496
1.71595,-0.548671
1.71596,-2.40877
1.71596,-3.90215
1.71597,-4.80147
1.71598,-4.9698
1.71598,-4.38153
1.71599,-3.12621
1.716,-1.39496
1.716,0.548671
1.71601,2.40877
1.71601,3.90215
1.71602,4.80147
1.71603,4.9698
1.71603,4.38153
1.71604,3.12621
1.71605,1.39496
1.71605,-0.548671
1.71606,-2.40877
1.71606,-3.90215
1.71607,-4.80147
1.71608,-4.9698
1.71608,-4.38153
1.71609,-3.12621
1.7161,-1.39496
1.7161,0.548671
1.71611,2.40877
1.71611,3.90215
1.71612,4.80147
1.71613,4.9698
1.71613,4.38153
1.71614,3.12621
1.71615,1.39496
1.71615,-0.548671
1.71616,-2.40877
1.71616,-3.90215
1.71617,-4.80147
1.71618,-4.9698
1.71618,-4.38153
1.71619,-3.12621
1.7162,-1.39496
1.7162,0.548671
1.71621,2.40877
1.71621,3.90215
1.71622,4.80147
1.71623,4.9698
1.71623,4.38153
1.71624,3.12621
1.71625,1.39496
1.71625,-0.548671
1.71626,-2.40877
1.71626,-3.90215
1.71627,-4.80147
1.71628,-4.9698
1.71628,-4.38153
1.71629,-3.12621
1.7163,-1.39496
1.7163,0.548671
1.71631,2.40877
1.71631,3.90215
1.71632,4.80147
1.71633,4.9698
1.71633,4.38153
1.71634,3.12621
1.71635,1.39496
1.71635,-0.548671
1.71636,-2.40877
1.71636,-3.90215
1.71637,-4.80147
1.71638,-4.9698
1.71638,-4.38153
1.71639,-3.12621
1.7164,-1.39496
1.7164,0.548671
1.71641,2.40877
1.71641,3.90215
1.71642,4.80147
1.71643,4.9698
1.71643,4.38153
1.71644,3.12621
1.71645,1.39496
1.71645,-0.548671
1.71646,-2.40877
1.71646,-3.90215
1.71647,-4.80147
1.71648,-4.9698
1.71648,-4.38153
1.71649,-3.12621
1.7165,-1.39496
1.7165,0.548671
1.71651,2.40877
1.71651,3.90215
1.71652,4.80147
1.71653,4.9698
1.71653,4.38153
1.71654,3.12621
1.71655,1.39496
1.71655,-0.548671
1.71656,-2.40877
1.71656,-3.90215
1.71657,-4.80147
1.71658,-4.9698
1.71658,-4.38153
1.71659,-3.12621
1.7166,-1.39496
1.7166,0.548671
1.71661,2.40877
1.71661,3.90215
1.71662,4.80147
1.71663,4.9698
1.71663,4.38153
1.71664,3.12621
1.71665,1.39496
1.71665,-0.548671
1.71666,-2.40877
1.71666,-3.90215
1.71667,-4.80147
1.71668,-4.9698
1.71668,-4.38153
1.71669,-3.12621
1.7167,-1.39496
1.7167,0.548671
1.71671,2.40877
1.71671,3.90215
1.71672,4.80147
1.71673,4.9698
1.71673,4.38153
1.71674,3.12621
1.71675,1.39496
1.71675,-0.548671
1.71676,-2.40877
1.71676,-3.90215
1.71677,-4.80147
1.71678,-4.9698
1.71678,-4.38153
1.71679,-3.12621
1.7168,-1.39496
1.7168,0.548671
1.71681,2.40877
1.71681,3.90215
1.71682,4.80147
1.71683,4.9698
1.71683,4.38153
1.71684,3.12621
1.71685,1.39496
1.71685,-0.548671
1.71686,-2.40877
1.71686,-3.90215
1.71687,-4.80147
1.71688,-4.9698
1.71688,-4.38153
1.71689,-3.12621
1.7169,-1.39496
1.7169,0.548671
1.71691,2.40877
1.71691,3.90215
1.71692,4.80147
1.71693,4.9698
1.71693,4.38153
1.71694,3.12621
1.71695,1.39496
1.71695,-0.548671
1.71696,-2.40877
1.71696,-3.90215
1.71697,-4.80147
1.71698,-4.9698
1.71698,-4.38153
1.71699,-3.12621
1.717,-1.39496
1.717,0.548671
1.71701,2.40877
1.71701,3.90215
1.71702,4.80147
1.71703,4.9698
1.71703,4.38153
1.71704,3.12621
1.71705,1.39496
1.71705,-0.548671
1.71706,-2.40877
1.71706,-3.90215
1.71707,-4.80147
1.71708,-4.9698
1.71708,-4.38153
1.71709,-3.12621
1.7171,-1.39496
1.7171,0.548671
1.71711,2.40877
1.71711,3.90215
1.71712,4.80147
1.71713,4.9698
1.71713,4.38153
1.71714,3.12621
1.71715,1.39496
1.71715,-0.548671
1.71716,-2.40877
1.71716,-3.90215
1.71717,-4.80147
1.71718,-4.9698
1.71718,-4.38153
1.71719,-3.12621
1.7172,-1.39496
1.7172,0.548671
1.71721,2.40877
1.71721,3.90215
1.71722,4.80147
1.71723,4.9698
1.71723,4.38153
1.71724,3.12621
1.71725,1.39496
1.71725,-0.548671
1.71726,-2.40877
1.71726,-3.90215
1.71727,-4.80147
1.71728,-4.9698
1.71728,-4.38153
1.71729,-3.12621
1.7173,-1.39496
1.7173,0.548671
1.71731,2.40877
1.71731,3.90215
1.71732,4.80147
1.71733,4.9698
1.71733,4.38153
1.71734,3.12621
1.71735,1.39496
1.71735,-0.548671
1.71736,-2.40877
1.71736,-3.90215
1.71737,-4.80147
1.71738,-4.9698
1.71738,-4.38153
1.71739,-3.12621
1.7174,-1.39496
1.7174,0.548671
1.71741,2.40877
1.71741,3.90215
1.71742,4.80147
1.71743,4.9698
1.71743,4.38153
1.71744,3.12621
1.71745,1.39496
1.71745,-0.548671
1.71746,-2.40877
1.71746,-3.90215
1.71747,-4.80147
1.71748,-4.9698
1.71748,-4.38153
1.71749,-3.12621
1.7175,-1.39496
1.7175,0.548671
1.71751,2.40877
1.71751,3.90215
1.71752,4.80147
1.71753,4.9698
1.71753,4.38153
1.71754,3.12621
1.71755,1.39496
1.71755,-0.548671
1.71756,-2.40877
1.71756,-3.90215
1.71757,-4.80147
1.71758,-4.9698
1.71758,-4.38153
1.71759,-3.12621
1.7176,-1.39496
1.7176,0.548671
1.71761,2.40877
1.71761,3.90215
1.71762,4.80147
1.71763,4.9698
1.71763,4.38153
1.71764,3.12621
1.71765,1.39496
1.71765,-0.548671
1.71766,-2.40877
1.71766,-3.90215
1.71767,-4.80147
1.71768,-4.9698
1.71768,-4.38153
1.71769,-3.12621
1.7177,-1.39496
1.7177,0.548671
1.71771,2.40877
1.71771,3.90215
1.71772,4.80147
1.71773,4.9698
1.71773,4.38153
1.71774,3.12621
1.71775,1.39496
1.71775,-0.548671
1.71776,-2.40877
1.71776,-3.90215
1.71777,-4.80147
1.71778,-4.9698
1.71778,-4.38153
1.71779,-3.12621
1.7178,-1.39496
1.7178,0.548671
1.71781,2.40877
1.71781,3.90215
1.71782,4.80147
1.71783,4.9698
1.71783,4.38153
1.71784,3.12621
1.71785,1.39496
1.71785,-0.548671
1.71786,-2.40877
1.71786,-3.90215
1.71787,-4.80147
1.71788,-4.9698
1.71788,-4.38153
1.71789,-3.12621
1.7179,-1.39496
1.7179,0.548671
1.71791,2.40877
1.71791,3.90215
1.71792,4.80147
1.71793,4.9698
1.71793,4.38153
1.71794,3.12621
1.71795,1.39496
1.71795,-0.548671
1.71796,-2.40877
1.71796,-3.90215
1.71797,-4.80147
1.71798,-4.9698
1.71798,-4.38153
1.71799,-3.12621
1.718,-1.39496
1.718,0.548671
1.71801,2.40877
1.71801,3.90215
1.71802,4.80147
1.71803,4.9698
1.71803,4.38153
1.71804,3.12621
1.71805,1.39496
1.71805,-0.548671
1.71806,-2.40877
1.71806,-3.90215
1.71807,-4.80147
1.71808,-4.9698
1.71808,-4.38153
1.71809,-3.12621
1.7181,-1.39496
1.7181,0.548671
1.71811,2.40877
1.71811,3.90215
1.71812,4.80147
1.71813,4.9698
1.71813,4.38153
1.71814,3.12621
1.71815,1.39496
1.71815,-0.548671
1.71816,-2.40877
1.71816,-3.90215
1.71817,-4.80147
1.71818,-4.9698
1.71818,-4.38153
1.71819,-3.12621
1.7182,-1.39496
1.7182,0.548671
1.71821,2.40877
1.71821,3.90215
1.71822,4.80147
1.71823,4.9698
1.71823,4.38153
1.71824,3.12621
1.71825,1.39496
1.71825,-0.548671
1.71826,-2.40877
1.71826,-3.90215
1.71827,-4.80147
1.71828,-4.9698
1.71828,-4.38153
1.71829,-3.12621
1.7183,-1.39496
1.7183,0.548671
1.71831,2.40877
1.71831,3.90215
1.71832,4.80147
1.71833,4.9698
1.71833,4.38153
1.71834,3.12621
1.71835,1.39496
1.71835,-0.548671
1.71836,-2.40877
1.71836,-3.90215
1.71837,-4.80147
1.71838,-4.9698
1.71838,-4.38153
1.71839,-3.12621
1.7184,-1.39496
1.7184,0.548671
1.71841,2.40877
1.71841,3.90215
1.71842,4.80147
1.71843,4.9698
1.71843,4.38153
1.71844,3.12621
1.71845,1.39496
1.71845,-0.548671
1.71846,-2.40877
1.71846,-3.90215
1.71847,-4.80147
1.71848,-4.9698
1.71848,-4.38153
1.71849,-3.12621
1.7185,-1.39496
1.7185,0.548671
1.71851,2.40877
1.71851,3.90215
1.71852,4.80147
1.71853,4.9698
1.71853,4.38153
1.71854,3.12621
1.71855,1.39496
1.71855,-0.548671
1.71856,-2.40877
1.71856,-3.90215
1.71857,-4.80147
1.71858,-4.9698
1.71858,-4.38153
1.71859,-3.12621
1.7186,-1.39496
1.7186,0.548671
1.71861,2.40877
1.71861,3.90215
1.71862,4.80147
1.71863,4.9698
1.71863,4.38153
1.71864,3.12621
1.71865,1.39496
1.71865,-0.548671
1.71866,-2.40877
1.71866,-3.90215
1.71867,-4.80147
1.71868,-4.9698
1.71868,-4.38153
1.71869,-3.12621
1.7187,-1.39496
1.7187,0.548671
1.71871,2.40877
1.71871,3.90215
1.71872,4.80147
1.71873,4.9698
1.71873,4.38153
1.71874,3.12621
1.71875,1.39496
1.71875,-0.548671
1.71876,-2.40877
1.71876,-3.90215
1.71877,-4.80147
1.71878,-4.9698
1.71878,-4.38153
1.71879,-3.12621
1.7188,-1.39496
1.7188,0.548671
1.71881,2.40877
1.71881,3.90215
1.71882,4.80147
1.71883,4.9698
1.71883,4.38153
1.71884,3.12621
1.71885,1.39496
1.71885,-0.548671
1.71886,-2.40877
1.71886,-3.90215
1.71887,-4.80147
1.71888,-4.9698
1.71888,-4.38153
1.71889,-3.12621
1.7189,-1.39496
1.7189,0.548671
1.71891,2.40877
1.71891,3.90215
1.71892,4.80147
1.71893,4.9698
1.71893,4.38153
1.71894,3.12621
1.71895,1.39496
1.71895,-0.548671
1.71896,-2.40877
1.71896,-3.90215
1.71897,-4.80147
1.71898,-4.9698
1.71898,-4.38153
1.71899,-3.12621
1.719,-1.39496
1.719,0.548671
1.71901,2.40877
1.71901,3.90215
1.71902,4.80147
1.71903,4.9698
1.71903,4.38153
1.71904,3.12621
1.71905,1.39496
1.71905,-0.548671
1.71906,-2.40877
1.71906,-3.90215
1.71907,-4.80147
1.71908,-4.9698
1.71908,-4.38153
1.71909,-3.12621
1.7191,-1.39496
1.7191,0.548671
1.71911,2.40877
1.71911,3.90215
1.71912,4.80147
1.71913,4.9698
1.71913,4.38153
1.71914,3.12621
1.71915,1.39496
1.71915,-0.548671
1.71916,-2.40877
1.71916,-3.90215
1.71917,-4.80147
1.71918,-4.9698
1.71918,-4.38153
1.71919,-3.12621
1.7192,-1.39496
1.7192,0.548671
1.71921,2.40877
1.71921,3.90215
1.71922,4.80147
1.71923,4.9698
1.71923,4.38153
1.71924,3.12621
1.71925,1.39496
1.71925,-0.548671
1.71926,-2.40877
1.71926,-3.90215
1.71927,-4.80147
1.71928,-4.9698
1.71928,-4.38153
1.71929,-3.12621
1.7193,-1.39496
1.7193,0.548671
1.71931,2.40877
1.71931,3.90215
1.71932,4.80147
1.71933,4.9698
1.71933,4.38153
1.71934,3.12621
1.71935,1.39496
1.71935,-0.548671
1.71936,-2.40877
1.71936,-3.90215
1.71937,-4.80147
1.71938,-4.9698
1.71938,-4.38153
1.71939,-3.12621
1.7194,-1.39496
1.7194,0.548671
1.71941,2.40877
1.71941,3.90215
1.71942,4.80147
1.71943,4.9698
1.71943,4.38153
1.71944,3.12621
1.71945,1.39496
1.71945,-0.548671
1.71946,-2.40877
1.71946,-3.90215
1.71947,-4.80147
1.71948,-4.9698
1.71948,-4.38153
1.71949,-3.12621
1.7195,-1.39496
1.7195,0.548671
1.71951,2.40877
1.71951,3.90215
1.71952,4.80147
1.71953,4.9698
1.71953,4.38153
1.71954,3.12621
1.71955,1.39496
1.71955,-0.548671
1.71956,-2.40877
1.71956,-3.90215
1.71957,-4.80147
1.71958,-4.9698
1.71958,-4.38153
1.71959,-3.12621
1.7196,-1.39496
1.7196,0.548671
1.71961,2.40877
1.71961,3.90215
1.71962,4.80147
1.71963,4.9698
1.71963,4.38153
1.71964,3.12621
1.71965,1.39496
1.71965,-0.548671
1.71966,-2.40877
1.71966,-3.90215
1.71967,-4.80147
1.71968,-4.9698
1.71968,-4.38153
1.71969,-3.12621
1.7197,-1.39496
1.7197,0.548671
1.71971,2.40877
1.71971,3.90215
1.71972,4.80147
1.71973,4.9698
1.71973,4.38153
1.71974,3.12621
1.71975,1.39496
1.71975,-0.548671
1.71976,-2.40877
1.71976,-3.90215
1.71977,-4.80147
1.71978,-4.9698
1.71978,-4.38153
1.71979,-3.12621
1.7198,-1.39496
1.7198,0.548671
1.71981,2.40877
1.71981,3.90215
1.71982,4.80147
1.71983,4.9698
1.71983,4.38153
1.71984,3.12621
1.71985,1.39496
1.71985,-0.548671
1.71986,-2.40877
1.71986,-3.90215
1.71987,-4.80147
1.71988,-4.9698
1.71988,-4.38153
1.71989,-3.12621
1.7199,-1.39496
1.7199,0.548671
1.71991,2.40877
1.71991,3.90215
1.71992,4.80147
1.71993,4.9698
1.71993,4.38153
1.71994,3.12621
1.71995,1.39496
1.71995,-0.548671
1.71996,-2.40877
1.71996,-3.90215
1.71997,-4.80147
1.71998,-4.9698
1.71998,-4.38153
1.71999,-3.12621
1.72,-1.39496
1.72,0.548671
1.72001,2.40877
1.72001,3.90215
1.72002,4.80147
1.72003,4.9698
1.72003,4.38153
1.72004,3.12621
1.72005,1.39496
1.72005,-0.548671
1.72006,-2.40877
1.72006,-3.90215
1.72007,-4.80147
1.72008,-4.9698
1.72008,-4.38153
1.72009,-3.12621
1.7201,-1.39496
1.7201,0.548671
1.72011,2.40877
1.72011,3.90215
1.72012,4.80147
1.72013,4.9698
1.72013,4.38153
1.72014,3.12621
1.72015,1.39496
1.72015,-0.548671
1.72016,-2.40877
1.72016,-3.90215
1.72017,-4.80147
1.72018,-4.9698
1.72018,-4.38153
1.72019,-3.12621
1.7202,-1.39496
1.7202,0.548671
1.72021,2.40877
1.72021,3.90215
1.72022,4.80147
1.72023,4.9698
1.72023,4.38153
1.72024,3.12621
1.72025,1.39496
1.72025,-0.548671
1.72026,-2.40877
1.72026,-3.90215
1.72027,-4.80147
1.72028,-4.9698
1.72028,-4.38153
1.72029,-3.12621
1.7203,-1.39496
1.7203,0.548671
1.72031,2.40877
1.72031,3.90215
1.72032,4.80147
1.72033,4.9698
1.72033,4.38153
1.72034,3.12621
1.72035,1.39496
1.72035,-0.548671
1.72036,-2.40877
1.72036,-3.90215
1.72037,-4.80147
1.72038,-4.9698
1.72038,-4.38153
1.72039,-3.12621
1.7204,-1.39496
1.7204,0.548671
1.72041,2.40877
1.72041,3.90215
1.72042,4.80147
1.72043,4.9698
1.72043,4.38153
1.72044,3.12621
1.72045,1.39496
1.72045,-0.548671
1.72046,-2.40877
1.72046,-3.90215
1.72047,-4.80147
1.72048,-4.9698
1.72048,-4.38153
1.72049,-3.12621
1.7205,-1.39496
1.7205,0.548671
1.72051,2.40877
1.72051,3.90215
1.72052,4.80147
1.72053,4.9698
1.72053,4.38153
1.72054,3.12621
1.72055,1.39496
1.72055,-0.548671
1.72056,-2.40877
1.72056,-3.90215
1.72057,-4.80147
1.72058,-4.9698
1.72058,-4.38153
1.72059,-3.12621
1.7206,-1.39496
1.7206,0.548671
1.72061,2.40877
1.72061,3.90215
1.72062,4.80147
1.72063,4.9698
1.72063,4.38153
1.72064,3.12621
1.72065,1.39496
1.72065,-0.548671
1.72066,-2.40877
1.72066,-3.90215
1.72067,-4.80147
1.72068,-4.9698
1.72068,-4.38153
1.72069,-3.12621
1.7207,-1.39496
1.7207,0.548671
1.72071,2.40877
1.72071,3.90215
1.72072,4.80147
1.72073,4.9698
1.72073,4.38153
1.72074,3.12621
1.72075,1.39496
1.72075,-0.548671
1.72076,-2.40877
1.72076,-3.90215
1.72077,-4.80147
1.72078,-4.9698
1.72078,-4.38153
1.72079,-3.12621
1.7208,-1.39496
1.7208,0.548671
1.72081,2.40877
1.72081,3.90215
1.72082,4.80147
1.72083,4.9698
1.72083,4.38153
1.72084,3.12621
1.72085,1.39496
1.72085,-0.548671
1.72086,-2.40877
1.72086,-3.90215
1.72087,-4.80147
1.72088,-4.9698
1.72088,-4.38153
1.72089,-3.12621
1.7209,-1.39496
1.7209,0.548671
1.72091,2.40877
1.72091,3.90215
1.72092,4.80147
1.72093,4.9698
1.72093,4.38153
1.72094,3.12621
1.72095,1.39496
1.72095,-0.548671
1.72096,-2.40877
1.72096,-3.90215
1.72097,-4.80147
1.72098,-4.9698
1.72098,-4.38153
1.72099,-3.12621
1.721,-1.39496
1.721,0.548671
1.72101,2.40877
1.72101,3.90215
1.72102,4.80147
1.72103,4.9698
1.72103,4.38153
1.72104,3.12621
1.72105,1.39496
1.72105,-0.548671
1.72106,-2.40877
1.72106,-3.90215
1.72107,-4.80147
1.72108,-4.9698
1.72108,-4.38153
1.72109,-3.12621
1.7211,-1.39496
1.7211,0.548671
1.72111,2.40877
1.72111,3.90215
1.72112,4.80147
1.72113,4.9698
1.72113,4.38153
1.72114,3.12621
1.72115,1.39496
1.72115,-0.548671
1.72116,-2.40877
1.72116,-3.90215
1.72117,-4.80147
1.72118,-4.9698
1.72118,-4.38153
1.72119,-3.12621
1.7212,-1.39496
1.7212,0.548671
1.72121,2.40877
1.72121,3.90215
1.72122,4.80147
1.72123,4.9698
1.72123,4.38153
1.72124,3.12621
1.72125,1.39496
1.72125,-0.548671
1.72126,-2.40877
1.72126,-3.90215
1.72127,-4.80147
1.72128,-4.9698
1.72128,-4.38153
1.72129,-3.12621
1.7213,-1.39496
1.7213,0.548671
1.72131,2.40877
1.72131,3.90215
1.72132,4.80147
1.72133,4.9698
1.72133,4.38153
1.72134,3.12621
1.72135,1.39496
1.72135,-0.548671
1.72136,-2.40877
1.72136,-3.90215
1.72137,-4.80147
1.72138,-4.9698
1.72138,-4.38153
1.72139,-3.12621
1.7214,-1.39496
1.7214,0.548671
1.72141,2.40877
1.72141,3.90215
1.72142,4.80147
1.72143,4.9698
1.72143,4.38153
1.72144,3.12621
1.72145,1.39496
1.72145,-0.548671
1.72146,-2.40877
1.72146,-3.90215
1.72147,-4.80147
1.72148,-4.9698
1.72148,-4.38153
1.72149,-3.12621
1.7215,-1.39496
1.7215,0.548671
1.72151,2.40877
1.72151,3.90215
1.72152,4.80147
1.72153,4.9698
1.72153,4.38153
1.72154,3.12621
1.72155,1.39496
1.72155,-0.548671
1.72156,-2.40877
1.72156,-3.90215
1.72157,-4.80147
1.72158,-4.9698
1.72158,-4.38153
1.72159,-3.12621
1.7216,-1.39496
1.7216,0.548671
1.72161,2.40877
1.72161,3.90215
1.72162,4.80147
1.72163,4.9698
1.72163,4.38153
1.72164,3.12621
1.72165,1.39496
1.72165,-0.548671
1.72166,-2.40877
1.72166,-3.90215
1.72167,-4.80147
1.72168,-4.9698
1.72168,-4.38153
1.72169,-3.12621
1.7217,-1.39496
1.7217,0.548671
1.72171,2.40877
1.72171,3.90215
1.72172,4.80147
1.72173,4.9698
1.72173,4.38153
1.72174,3.12621
1.72175,1.39496
1.72175,-0.548671
1.72176,-2.40877
1.72176,-3.90215
1.72177,-4.80147
1.72178,-4.9698
1.72178,-4.38153
1.72179,-3.12621
1.7218,-1.39496
1.7218,0.548671
1.72181,2.40877
1.72181,3.90215
1.72182,4.80147
1.72183,4.9698
1.72183,4.38153
1.72184,3.12621
1.72185,1.39496
1.72185,-0.548671
1.72186,-2.40877
1.72186,-3.90215
1.72187,-4.80147
1.72188,-4.9698
1.72188,-4.38153
1.72189,-3.12621
1.7219,-1.39496
1.7219,0.548671
1.72191,2.40877
1.72191,3.90215
1.72192,4.80147
1.72193,4.9698
1.72193,4.38153
1.72194,3.12621
1.72195,1.39496
1.72195,-0.548671
1.72196,-2.40877
1.72196,-3.90215
1.72197,-4.80147
1.72198,-4.9698
1.72198,-4.38153
1.72199,-3.12621
1.722,-1.39496
1.722,0.548671
1.72201,2.40877
1.72201,3.90215
1.72202,4.80147
1.72203,4.9698
1.72203,4.38153
1.72204,3.12621
1.72205,1.39496
1.72205,-0.548671
1.72206,-2.40877
1.72206,-3.90215
1.72207,-4.80147
1.72208,-4.9698
1.72208,-4.38153
1.72209,-3.12621
1.7221,-1.39496
1.7221,0.548671
1.72211,2.40877
1.72211,3.90215
1.72212,4.80147
1.72213,4.9698
1.72213,4.38153
1.72214,3.12621
1.72215,1.39496
1.72215,-0.548671
1.72216,-2.40877
1.72216,-3.90215
1.72217,-4.80147
1.72218,-4.9698
1.72218,-4.38153
1.72219,-3.12621
1.7222,-1.39496
1.7222,0.548671
1.72221,2.40877
1.72221,3.90215
1.72222,4.80147
1.72223,4.9698
1.72223,4.38153
1.72224,3.12621
1.72225,1.39496
1.72225,-0.548671
1.72226,-2.40877
1.72226,-3.90215
1.72227,-4.80147
1.72228,-4.9698
1.72228,-4.38153
1.72229,-3.12621
1.7223,-1.39496
1.7223,0.548671
1.72231,2.40877
1.72231,3.90215
1.72232,4.80147
1.72233,4.9698
1.72233,4.38153
1.72234,3.12621
1.72235,1.39496
1.72235,-0.548671
1.72236,-2.40877
1.72236,-3.90215
1.72237,-4.80147
1.72238,-4.9698
1.72238,-4.38153
1.72239,-3.12621
1.7224,-1.39496
1.7224,0.548671
1.72241,2.40877
1.72241,3.90215
1.72242,4.80147
1.72243,4.9698
1.72243,4.38153
1.72244,3.12621
1.72245,1.39496
1.72245,-0.548671
1.72246,-2.40877
1.72246,-3.90215
1.72247,-4.80147
1.72248,-4.9698
1.72248,-4.38153
1.72249,-3.12621
1.7225,-1.39496
1.7225,0.548671
1.72251,2.40877
1.72251,3.90215
1.72252,4.80147
1.72253,4.9698
1.72253,4.38153
1.72254,3.12621
1.72255,1.39496
1.72255,-0.548671
1.72256,-2.40877
1.72256,-3.90215
1.72257,-4.80147
1.72258,-4.9698
1.72258,-4.38153
1.72259,-3.12621
1.7226,-1.39496
1.7226,0.548671
1.72261,2.40877
1.72261,3.90215
1.72262,4.80147
1.72263,4.9698
1.72263,4.38153
1.72264,3.12621
1.72265,1.39496
1.72265,-0.548671
1.72266,-2.40877
1.72266,-3.90215
1.72267,-4.80147
1.72268,-4.9698
1.72268,-4.38153
1.72269,-3.12621
1.7227,-1.39496
1.7227,0.548671
1.72271,2.40877
1.72271,3.90215
1.72272,4.80147
1.72273,4.9698
1.72273,4.38153
1.72274,3.12621
1.72275,1.39496
1.72275,-0.548671
1.72276,-2.40877
1.72276,-3.90215
1.72277,-4.80147
1.72278,-4.9698
1.72278,-4.38153
1.72279,-3.12621
1.7228,-1.39496
1.7228,0.548671
1.72281,2.40877
1.72281,3.90215
1.72282,4.80147
1.72283,4.9698
1.72283,4.38153
1.72284,3.12621
1.72285,1.39496
1.72285,-0.548671
1.72286,-2.40877
1.72286,-3.90215
1.72287,-4.80147
1.72288,-4.9698
1.72288,-4.38153
1.72289,-3.12621
1.7229,-1.39496
1.7229,0.548671
1.72291,2.40877
1.72291,3.90215
1.72292,4.80147
1.72293,4.9698
1.72293,4.38153
1.72294,3.12621
1.72295,1.39496
1.72295,-0.548671
1.72296,-2.40877
1.72296,-3.90215
1.72297,-4.80147
1.72298,-4.9698
1.72298,-4.38153
1.72299,-3.12621
1.723,-1.39496
1.723,0.548671
1.72301,2.40877
1.72301,3.90215
1.72302,4.80147
1.72303,4.9698
1.72303,4.38153
1.72304,3.12621
1.72305,1.39496
1.72305,-0.548671
1.72306,-2.40877
1.72306,-3.90215
1.72307,-4.80147
1.72308,-4.9698
1.72308,-4.38153
1.72309,-3.12621
1.7231,-1.39496
1.7231,0.548671
1.72311,2.40877
1.72311,3.90215
1.72312,4.80147
1.72313,4.9698
1.72313,4.38153
1.72314,3.12621
1.72315,1.39496
1.72315,-0.548671
1.72316,-2.40877
1.72316,-3.90215
1.72317,-4.80147
1.72318,-4.9698
1.72318,-4.38153
1.72319,-3.12621
1.7232,-1.39496
1.7232,0.548671
1.72321,2.40877
1.72321,3.90215
1.72322,4.80147
1.72323,4.9698
1.72323,4.38153
1.72324,3.12621
1.72325,1.39496
1.72325,-0.548671
1.72326,-2.40877
1.72326,-3.90215
1.72327,-4.80147
1.72328,-4.9698
1.72328,-4.38153
1.72329,-3.12621
1.7233,-1.39496
1.7233,0.548671
1.72331,2.40877
1.72331,3.90215
1.72332,4.80147
1.72333,4.9698
1.72333,4.38153
1.72334,3.12621
1.72335,1.39496
1.72335,-0.548671
1.72336,-2.40877
1.72336,-3.90215
1.72337,-4.80147
1.72338,-4.9698
1.72338,-4.38153
1.72339,-3.12621
1.7234,-1.39496
1.7234,0.548671
1.72341,2.40877
1.72341,3.90215
1.72342,4.80147
1.72343,4.9698
1.72343,4.38153
1.72344,3.12621
1.72345,1.39496
1.72345,-0.548671
1.72346,-2.40877
1.72346,-3.90215
1.72347,-4.80147
1.72348,-4.9698
1.72348,-4.38153
1.72349,-3.12621
1.7235,-1.39496
1.7235,0.548671
1.72351,2.40877
1.72351,3.90215
1.72352,4.80147
1.72353,4.9698
1.72353,4.38153
1.72354,3.12621
1.72355,1.39496
1.72355,-0.548671
1.72356,-2.40877
1.72356,-3.90215
1.72357,-4.80147
1.72358,-4.9698
1.72358,-4.38153
1.72359,-3.12621
1.7236,-1.39496
1.7236,0.548671
1.72361,2.40877
1.72361,3.90215
1.72362,4.80147
1.72363,4.9698
1.72363,4.38153
1.72364,3.12621
1.72365,1.39496
1.72365,-0.548671
1.72366,-2.40877
1.72366,-3.90215
1.72367,-4.80147
1.72368,-4.9698
1.72368,-4.38153
1.72369,-3.12621
1.7237,-1.39496
1.7237,0.548671
1.72371,2.40877
1.72371,3.90215
1.72372,4.80147
1.72373,4.9698
1.72373,4.38153
1.72374,3.12621
1.72375,1.39496
1.72375,-0.548671
1.72376,-2.40877
1.72376,-3.90215
1.72377,-4.80147
1.72378,-4.9698
1.72378,-4.38153
1.72379,-3.12621
1.7238,-1.39496
1.7238,0.548671
1.72381,2.40877
1.72381,3.90215
1.72382,4.80147
1.72383,4.9698
1.72383,4.38153
1.72384,3.12621
1.72385,1.39496
1.72385,-0.548671
1.72386,-2.40877
1.72386,-3.90215
1.72387,-4.80147
1.72388,-4.9698
1.72388,-4.38153
1.72389,-3.12621
1.7239,-1.39496
1.7239,0.548671
1.72391,2.40877
1.72391,3.90215
1.72392,4.80147
1.72393,4.9698
1.72393,4.38153
1.72394,3.12621
1.72395,1.39496
1.72395,-0.548671
1.72396,-2.40877
1.72396,-3.90215
1.72397,-4.80147
1.72398,-4.9698
1.72398,-4.38153
1.72399,-3.12621
1.724,-1.39496
1.724,0.548671
1.72401,2.40877
1.72401,3.90215
1.72402,4.80147
1.72403,4.9698
