X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
0.04033,4.38153
0.0403925,3.12621
0.040455,1.39496
0.0405175,-0.548672
0.04058,-2.40877
0.0406425,-3.90215
0.040705,-4.80147
0.0407675,-4.9698
0.04083,-4.38153
0.0408925,-3.12621
0.040955,-1.39496
0.0410175,0.548672
0.04108,2.40877
0.0411425,3.90215
0.041205,4.80147
0.0412675,4.9698
0.04133,4.38153
0.0413925,3.12621
0.041455,1.39496
0.0415175,-0.548672
0.04158,-2.40877
0.0416425,-3.90215
0.041705,-4.80147
0.0417675,-4.9698
0.04183,-4.38153
0.0418925,-3.12621
0.041955,-1.39496
0.0420175,0.548672
0.04208,2.40877
0.0421425,3.90215
0.042205,4.80147
0.0422675,4.9698
0.04233,4.38153
0.0423925,3.12621
0.042455,1.39496
0.0425175,-0.548672
0.04258,-2.40877
0.0426425,-3.90215
0.042705,-4.80147
0.0427675,-4.9698
0.04283,-4.38153
0.0428925,-3.12621
0.042955,-1.39496
0.0430175,0.548672
0.04308,2.40877
0.0431425,3.90215
0.043205,4.80147
0.0432675,4.9698
0.04333,4.38153
0.0433925,3.12621
0.043455,1.39496
0.0435175,-0.548672
0.04358,-2.40877
0.0436425,-3.90215
0.043705,-4.80147
0.0437675,-4.9698
0.04383,-4.38153
0.0438925,-3.12621
0.043955,-1.39496
0.0440175,0.548672
0.04408,2.40877
0.0441425,3.90215
0.044205,4.80147
0.0442675,4.9698
0.04433,4.38153
0.0443925,3.12621
0.044455,1.39496
0.0445175,-0.548672
0.04458,-2.40877
0.0446425,-3.90215
0.044705,-4.80147
0.0447675,-4.9698
0.04483,-4.38153
0.0448925,-3.12621
0.044955,-1.39496
0.0450175,0.548672
0.04508,2.40877
0.0451425,3.90215
0.045205,4.80147
0.0452675,4.9698
0.04533,4.38153
0.0453925,3.12621
0.045455,1.39496
0.0455175,-0.548672
0.04558,-2.40877
0.0456425,-3.90215
0.045705,-4.80147
0.0457675,-4.9698
0.04583,-4.38153
0.0458925,-3.12621
0.045955,-1.39496
0.0460175,0.548672
0.04608,2.40877
0.0461425,3.90215
0.046205,4.80147
0.0462675,4.9698
0.04633,4.38153
0.0463925,3.12621
0.046455,1.39496
0.0465175,-0.548672
0.04658,-2.40877
0.0466425,-3.90215
0.046705,-4.80147
0.0467675,-4.9698
0.04683,-4.38153
0.0468925,-3.12621
0.046955,-1.39496
0.0470175,0.548672
0.04708,2.40877
0.0471425,3.90215
0.047205,4.80147
0.0472675,4.9698
0.04733,4.38153
0.0473925,3.12621
0.047455,1.39496
0.0475175,-0.548672
0.04758,-2.40877
0.0476425,-3.90215
0.047705,-4.80147
0.0477675,-4.9698
0.04783,-4.38153
0.0478925,-3.12621
0.047955,-1.39496
0.0480175,0.548672
0.04808,2.40877
0.0481425,3.90215
0.048205,4.80147
0.0482675,4.9698
0.04833,4.38153
0.0483925,3.12621
0.048455,1.39496
0.0485175,-0.548672
0.04858,-2.40877
0.0486425,-3.90215
0.048705,-4.80147
0.0487675,-4.9698
0.04883,-4.38153
0.0488925,-3.12621
0.048955,-1.39496
0.0490175,0.548672
0.04908,2.40877
0.0491425,3.90215
0.049205,4.80147
0.0492675,4.9698
0.04933,4.38153
0.0493925,3.12621
0.049455,1.39496
0.0495175,-0.548672
0.04958,-2.40877
0.0496425,-3.90215
0.049705,-4.80147
0.0497675,-4.9698
0.04983,-4.38153
0.0498925,-3.12621
0.049955,-1.39496
0.0500175,0.548672
0.05008,2.40877
0.0501425,3.90215
0.050205,4.80147
0.0502675,4.9698
0.05033,4.38153
0.0503925,3.12621
0.050455,1.39496
0.0505175,-0.548672
0.05058,-2.40877
0.0506425,-3.90215
0.050705,-4.80147
0.0507675,-4.9698
0.05083,-4.38153
0.0508925,-3.12621
0.050955,-1.39496
0.0510175,0.548672
0.05108,2.40877
0.0511425,3.90215
0.051205,4.80147
0.0512675,4.9698
0.05133,4.38153
0.0513925,3.12621
0.051455,1.39496
0.0515175,-0.548672
0.05158,-2.40877
0.0516425,-3.90215
0.051705,-4.80147
0.0517675,-4.9698
0.05183,-4.38153
0.0518925,-3.12621
0.051955,-1.39496
0.0520175,0.548672
0.05208,2.40877
0.0521425,3.90215
0.052205,4.80147
0.0522675,4.9698
0.05233,4.38153
0.0523925,3.12621
0.052455,1.39496
0.0525175,-0.548672
0.05258,-2.40877
0.0526425,-3.90215
0.052705,-4.80147
0.0527675,-4.9698
0.05283,-4.38153
0.0528925,-3.12621
0.052955,-1.39496
0.0530175,0.548672
0.05308,2.40877
0.0531425,3.90215
0.053205,4.80147
0.0532675,4.9698
0.05333,4.38153
0.0533925,3.12621
0.053455,1.39496
0.0535175,-0.548672
0.05358,-2.40877
0.0536425,-3.90215
0.053705,-4.80147
0.0537675,-4.9698
0.05383,-4.38153
0.0538925,-3.12621
0.053955,-1.39496
0.0540175,0.548672
0.05408,2.40877
0.0541425,3.90215
0.054205,4.80147
0.0542675,4.9698
0.05433,4.38153
0.0543925,3.12621
0.054455,1.39496
0.0545175,-0.548672
0.05458,-2.40877
0.0546425,-3.90215
0.054705,-4.80147
0.0547675,-4.9698
0.05483,-4.38153
0.0548925,-3.12621
0.054955,-1.39496
0.0550175,0.548672
0.05508,2.40877
0.0551425,3.90215
0.055205,4.80147
0.0552675,4.9698
0.05533,4.38153
0.0553925,3.12621
0.055455,1.39496
0.0555175,-0.548672
0.05558,-2.40877
0.0556425,-3.90215
0.055705,-4.80147
0.0557675,-4.9698
0.05583,-4.38153
0.0558925,-3.12621
0.055955,-1.39496
0.0560175,0.548672
0.05608,2.40877
0.0561425,3.90215
0.056205,4.80147
0.0562675,4.9698
0.05633,4.38153
0.0563925,3.12621
0.056455,1.39496
0.0565175,-0.548672
0.05658,-2.40877
0.0566425,-3.90215
0.056705,-4.80147
0.0567675,-4.9698
0.05683,-4.38153
0.0568925,-3.12621
0.056955,-1.39496
0.0570175,0.548672
0.05708,2.40877
0.0571425,3.90215
0.057205,4.80147
0.0572675,4.9698
0.05733,4.38153
0.0573925,3.12621
0.057455,1.39496
0.0575175,-0.548672
0.05758,-2.40877
0.0576425,-3.90215
0.057705,-4.80147
0.0577675,-4.9698
0.05783,-4.38153
0.0578925,-3.12621
0.057955,-1.39496
0.0580175,0.548672
0.05808,2.40877
0.0581425,3.90215
0.058205,4.80147
0.0582675,4.9698
0.05833,4.38153
0.0583925,3.12621
0.058455,1.39496
0.0585175,-0.548672
0.05858,-2.40877
0.0586425,-3.90215
0.058705,-4.80147
0.0587675,-4.9698
0.05883,-4.38153
0.0588925,-3.12621
0.058955,-1.39496
0.0590175,0.548672
0.05908,2.40877
0.0591425,3.90215
0.059205,4.80147
0.0592675,4.9698
0.05933,4.38153
0.0593925,3.12621
0.059455,1.39496
0.0595175,-0.548672
0.05958,-2.40877
0.0596425,-3.90215
0.059705,-4.80147
0.0597675,-4.9698
0.05983,-4.38153
0.0598925,-3.12621
0.059955,-1.39496
0.0600175,0.548672
0.06008,2.40877
0.0601425,3.90215
0.060205,4.80147
0.0602675,4.9698
0.06033,4.38153
0.0603925,3.12621
0.060455,1.39496
0.0605175,-0.548672
0.06058,-2.40877
0.0606425,-3.90215
0.060705,-4.80147
0.0607675,-4.9698
0.06083,-4.38153
0.0608925,-3.12621
0.060955,-1.39496
0.0610175,0.548672
0.06108,2.40877
0.0611425,3.90215
0.061205,4.80147
0.0612675,4.9698
0.06133,4.38153
0.0613925,3.12621
0.061455,1.39496
0.0615175,-0.548672
0.06158,-2.40877
0.0616425,-3.90215
0.061705,-4.80147
0.0617675,-4.9698
0.06183,-4.38153
0.0618925,-3.12621
0.061955,-1.39496
0.0620175,0.548672
0.06208,2.40877
0.0621425,3.90215
0.062205,4.80147
0.0622675,4.9698
0.06233,4.38153
0.0623925,3.12621
0.062455,1.39496
0.0625175,-0.548672
0.06258,-2.40877
0.0626425,-3.90215
0.062705,-4.80147
0.0627675,-4.9698
0.06283,-4.38153
0.0628925,-3.12621
0.062955,-1.39496
0.0630175,0.548672
0.06308,2.40877
0.0631425,3.90215
0.063205,4.80147
0.0632675,4.9698
0.06333,4.38153
0.0633925,3.12621
0.063455,1.39496
0.0635175,-0.548672
0.06358,-2.40877
0.0636425,-3.90215
0.063705,-4.80147
0.0637675,-4.9698
0.06383,-4.38153
0.0638925,-3.12621
0.063955,-1.39496
0.0640175,0.548672
0.06408,2.40877
0.0641425,3.90215
0.064205,4.80147
0.0642675,4.9698
0.06433,4.38153
0.0643925,3.12621
0.064455,1.39496
0.0645175,-0.548672
0.06458,-2.40877
0.0646425,-3.90215
0.064705,-4.80147
0.0647675,-4.9698
0.06483,-4.38153
0.0648925,-3.12621
0.064955,-1.39496
0.0650175,0.548672
0.06508,2.40877
0.0651425,3.90215
0.065205,4.80147
0.0652675,4.9698
0.06533,4.38153
0.0653925,3.12621
0.065455,1.39496
0.0655175,-0.548672
0.06558,-2.40877
0.0656425,-3.90215
0.065705,-4.80147
0.0657675,-4.9698
0.06583,-4.38153
0.0658925,-3.12621
0.065955,-1.39496
0.0660175,0.548672
0.06608,2.40877
0.0661425,3.90215
0.066205,4.80147
0.0662675,4.9698
0.06633,4.38153
0.0663925,3.12621
0.066455,1.39496
0.0665175,-0.548672
0.06658,-2.40877
0.0666425,-3.90215
0.066705,-4.80147
0.0667675,-4.9698
0.06683,-4.38153
0.0668925,-3.12621
0.066955,-1.39496
0.0670175,0.548672
0.06708,2.40877
0.0671425,3.90215
0.067205,4.80147
0.0672675,4.9698
0.06733,4.38153
0.0673925,3.12621
0.067455,1.39496
0.0675175,-0.548672
0.06758,-2.40877
0.0676425,-3.90215
0.067705,-4.80147
0.0677675,-4.9698
0.06783,-4.38153
0.0678925,-3.12621
0.067955,-1.39496
0.0680175,0.548672
0.06808,2.40877
0.0681425,3.90215
0.068205,4.80147
0.0682675,4.9698
0.06833,4.38153
0.0683925,3.12621
0.068455,1.39496
0.0685175,-0.548672
0.06858,-2.40877
0.0686425,-3.90215
0.068705,-4.80147
0.0687675,-4.9698
0.06883,-4.38153
0.0688925,-3.12621
0.068955,-1.39496
0.0690175,0.548672
0.06908,2.40877
0.0691425,3.90215
0.069205,4.80147
0.0692675,4.9698
0.06933,4.38153
0.0693925,3.12621
0.069455,1.39496
0.0695175,-0.548672
0.06958,-2.40877
0.0696425,-3.90215
0.069705,-4.80147
0.0697675,-4.9698
0.06983,-4.38153
0.0698925,-3.12621
0.069955,-1.39496
0.0700175,0.548672
0.07008,2.40877
0.0701425,3.90215
0.070205,4.80147
0.0702675,4.9698
0.07033,4.38153
0.0703925,3.12621
0.070455,1.39496
0.0705175,-0.548672
0.07058,-2.40877
0.0706425,-3.90215
0.070705,-4.80147
0.0707675,-4.9698
0.07083,-4.38153
0.0708925,-3.12621
0.070955,-1.39496
0.0710175,0.548672
0.07108,2.40877
0.0711425,3.90215
0.071205,4.80147
0.0712675,4.9698
0.07133,4.38153
0.0713925,3.12621
0.071455,1.39496
0.0715175,-0.548672
0.07158,-2.40877
0.0716425,-3.90215
0.071705,-4.80147
0.0717675,-4.9698
0.07183,-4.38153
0.0718925,-3.12621
0.071955,-1.39496
0.0720175,0.548672
0.07208,2.40877
0.0721425,3.90215
0.072205,4.80147
0.0722675,4.9698
0.07233,4.38153
0.0723925,3.12621
0.072455,1.39496
0.0725175,-0.548672
0.07258,-2.40877
0.0726425,-3.90215
0.072705,-4.80147
0.0727675,-4.9698
0.07283,-4.38153
0.0728925,-3.12621
0.072955,-1.39496
0.0730175,0.548672
0.07308,2.40877
0.0731425,3.90215
0.073205,4.80147
0.0732675,4.9698
0.07333,4.38153
0.0733925,3.12621
0.073455,1.39496
0.0735175,-0.548672
0.07358,-2.40877
0.0736425,-3.90215
0.073705,-4.80147
0.0737675,-4.9698
0.07383,-4.38153
0.0738925,-3.12621
0.073955,-1.39496
0.0740175,0.548672
0.07408,2.40877
0.0741425,3.90215
0.074205,4.80147
0.0742675,4.9698
0.07433,4.38153
0.0743925,3.12621
0.074455,1.39496
0.0745175,-0.548672
0.07458,-2.40877
0.0746425,-3.90215
0.074705,-4.80147
0.0747675,-4.9698
0.07483,-4.38153
0.0748925,-3.12621
0.074955,-1.39496
0.0750175,0.548672
0.07508,2.40877
0.0751425,3.90215
0.075205,4.80147
0.0752675,4.9698
0.07533,4.38153
0.0753925,3.12621
0.075455,1.39496
0.0755175,-0.548672
0.07558,-2.40877
0.0756425,-3.90215
0.075705,-4.80147
0.0757675,-4.9698
0.07583,-4.38153
0.0758925,-3.12621
0.075955,-1.39496
0.0760175,0.548672
0.07608,2.40877
0.0761425,3.90215
0.076205,4.80147
0.0762675,4.9698
0.07633,4.38153
0.0763925,3.12621
0.076455,1.39496
0.0765175,-0.548672
0.07658,-2.40877
0.0766425,-3.90215
0.076705,-4.80147
0.0767675,-4.9698
0.07683,-4.38153
0.0768925,-3.12621
0.076955,-1.39496
0.0770175,0.548672
0.07708,2.40877
0.0771425,3.90215
0.077205,4.80147
0.0772675,4.9698
0.07733,4.38153
0.0773925,3.12621
0.077455,1.39496
0.0775175,-0.548672
0.07758,-2.40877
0.0776425,-3.90215
0.077705,-4.80147
0.0777675,-4.9698
0.07783,-4.38153
0.0778925,-3.12621
0.077955,-1.39496
0.0780175,0.548672
0.07808,2.40877
0.0781425,3.90215
0.078205,4.80147
0.0782675,4.9698
0.07833,4.38153
0.0783925,3.12621
0.078455,1.39496
0.0785175,-0.548672
0.07858,-2.40877
0.0786425,-3.90215
0.078705,-4.80147
