X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0,0,,0,0.000965641
6.25e-009,0.00392698,,6.25e-009,0.00100028
1.25e-008,0.0078539,,1.25e-008,0.00103406
2.5e-008,0.0157073,,2.5e-008,0.00109996
5e-008,0.0314108,,5e-008,0.00122224
1e-007,0.0627905,,1e-007,0.00143305
2e-007,0.125333,,2e-007,0.00174964
4e-007,0.24869,,4e-007,0.00214191
5.86179e-007,0.360036,,5.86179e-007,0.00240272
8.20781e-007,0.493154,,8.20781e-007,0.00286505
1.11915e-006,0.64665,,1.11915e-006,0.00400065
1.44628e-006,0.788719,,1.44628e-006,0.0063245
1.95349e-006,0.94162,,1.95349e-006,0.0129483
2.57849e-006,0.998784,,2.57849e-006,0.0270081
3.20349e-006,0.903892,,3.20349e-006,0.0477682
3.82849e-006,0.671391,,3.82849e-006,0.0742405
4.45349e-006,0.336677,,4.45349e-006,0.104278
5.07849e-006,-0.0492939,,5.07849e-006,0.134923
5.70349e-006,-0.42776,,5.70349e-006,0.16287
6.32849e-006,-0.741103,,6.32849e-006,0.184982
6.95349e-006,-0.94162,,6.95349e-006,0.198798
7.57849e-006,-0.998784,,7.57849e-006,0.202921
8.20349e-006,-0.903892,,8.20349e-006,0.197252
8.82849e-006,-0.671391,,8.82849e-006,0.183012
9.45349e-006,-0.336677,,9.45349e-006,0.162569
1.00785e-005,0.0492939,,1.00785e-005,0.139088
1.07035e-005,0.42776,,1.07035e-005,0.116074
1.13285e-005,0.741103,,1.13285e-005,0.0968546
1.19535e-005,0.94162,,1.19535e-005,0.0840831
1.25785e-005,0.998784,,1.25785e-005,0.0793393
1.32035e-005,0.903892,,1.32035e-005,0.0828976
1.38285e-005,0.671391,,1.38285e-005,0.0936991
1.44535e-005,0.336677,,1.44535e-005,0.109526
1.50785e-005,-0.0492939,,1.50785e-005,0.12735
1.57035e-005,-0.42776,,1.57035e-005,0.143795
1.63285e-005,-0.741103,,1.63285e-005,0.155662
1.69535e-005,-0.94162,,1.69535e-005,0.160422
1.75785e-005,-0.998784,,1.75785e-005,0.156613
1.82035e-005,-0.903892,,1.82035e-005,0.144069
1.88285e-005,-0.671391,,1.88285e-005,0.12394
1.94535e-005,-0.336677,,1.94535e-005,0.0985233
2.00785e-005,0.0492939,,2.00785e-005,0.0709194
2.07035e-005,0.42776,,2.07035e-005,0.0445709
2.13285e-005,0.741103,,2.13285e-005,0.0227463
2.19535e-005,0.94162,,2.19535e-005,0.00804215
2.25785e-005,0.998784,,2.25785e-005,0.00198253
2.32035e-005,0.903892,,2.32035e-005,0.00478746
2.38285e-005,0.671391,,2.38285e-005,0.0153452
2.44535e-005,0.336677,,2.44535e-005,0.0313883
2.50785e-005,-0.0492939,,2.50785e-005,0.0498404
2.57035e-005,-0.42776,,2.57035e-005,0.0672825
2.63285e-005,-0.741103,,2.63285e-005,0.0804722
2.69535e-005,-0.94162,,2.69535e-005,0.0868405
2.75785e-005,-0.998784,,2.75785e-005,0.0848876
2.82035e-005,-0.903892,,2.82035e-005,0.0744099
2.88285e-005,-0.671391,,2.88285e-005,0.0565265
2.94535e-005,-0.336677,,2.94535e-005,0.033505
3.00785e-005,0.0492939,,3.00785e-005,0.00841826
3.07035e-005,0.42776,,3.07035e-005,-0.0153162
3.13285e-005,0.741103,,3.13285e-005,-0.0344539
3.19535e-005,0.94162,,3.19535e-005,-0.0464215
3.25785e-005,0.998784,,3.25785e-005,-0.0497163
3.32035e-005,0.903892,,3.32035e-005,-0.0441371
3.38285e-005,0.671391,,3.38285e-005,-0.0308122
3.44535e-005,0.336677,,3.44535e-005,-0.012023
3.50785e-005,-0.0492939,,3.50785e-005,0.00914208
3.57035e-005,-0.42776,,3.57035e-005,0.0292527
3.63285e-005,-0.741103,,3.63285e-005,0.0450558
3.69535e-005,-0.94162,,3.69535e-005,0.0539726
3.75785e-005,-0.998784,,3.75785e-005,0.0544946
3.82035e-005,-0.903892,,3.82035e-005,0.0464116
3.88285e-005,-0.671391,,3.88285e-005,0.0308378
3.94535e-005,-0.336677,,3.94535e-005,0.0100373
4.00785e-005,0.0492939,,4.00785e-005,-0.0129194
4.07035e-005,0.42776,,4.07035e-005,-0.0346171
4.13285e-005,0.741103,,4.13285e-005,-0.0518136
4.19535e-005,0.94162,,4.19535e-005,-0.0619375
4.25785e-005,0.998784,,4.25785e-005,-0.0634873
4.32035e-005,0.903892,,4.32035e-005,-0.0562622
4.38285e-005,0.671391,,4.38285e-005,-0.0413894
4.44535e-005,0.336677,,4.44535e-005,-0.0211487
4.50785e-005,-0.0492939,,4.50785e-005,0.00137367
4.57035e-005,-0.42776,,4.57035e-005,0.0227494
4.63285e-005,-0.741103,,4.63285e-005,0.0397273
4.69535e-005,-0.94162,,4.69535e-005,0.0497309
4.75785e-005,-0.998784,,4.75785e-005,0.051254
4.82035e-005,-0.903892,,4.82035e-005,0.0440894
4.88285e-005,-0.671391,,4.88285e-005,0.0293547
4.94535e-005,-0.336677,,4.94535e-005,0.00931755
5.00785e-005,0.0492939,,5.00785e-005,-0.0129479
5.07035e-005,0.42776,,5.07035e-005,-0.0340229
5.13285e-005,0.741103,,5.13285e-005,-0.050662
5.19535e-005,0.94162,,5.19535e-005,-0.0602907
5.25785e-005,0.998784,,5.25785e-005,-0.0614042
5.32035e-005,0.903892,,5.32035e-005,-0.0537982
5.38285e-005,0.671391,,5.38285e-005,-0.0385964
5.44535e-005,0.336677,,5.44535e-005,-0.0180752
5.50785e-005,-0.0492939,,5.50785e-005,0.00468252
5.57035e-005,-0.42776,,5.57035e-005,0.0262517
5.63285e-005,-0.741103,,5.63285e-005,0.0433844
5.69535e-005,-0.94162,,5.69535e-005,0.0535068
5.75785e-005,-0.998784,,5.75785e-005,0.0551159
5.82035e-005,-0.903892,,5.82035e-005,0.0480071
5.88285e-005,-0.671391,,5.88285e-005,0.0333008
5.94535e-005,-0.336677,,5.94535e-005,0.0132674
6.00785e-005,0.0492939,,6.00785e-005,-0.00901651
6.07035e-005,0.42776,,6.07035e-005,-0.0301301
6.13285e-005,0.741103,,6.13285e-005,-0.0468255
6.19535e-005,0.94162,,6.19535e-005,-0.0565262
6.25785e-005,0.998784,,6.25785e-005,-0.0577254
6.32035e-005,0.903892,,6.32035e-005,-0.050217
6.38285e-005,0.671391,,6.38285e-005,-0.0351229
6.44535e-005,0.336677,,6.44535e-005,-0.0147178
6.50785e-005,-0.0492939,,6.50785e-005,0.00791671
6.57035e-005,-0.42776,,6.57035e-005,0.029357
6.63285e-005,-0.741103,,6.63285e-005,0.0463564
6.69535e-005,-0.94162,,6.69535e-005,0.0563424
6.75785e-005,-0.998784,,6.75785e-005,0.0578128
6.82035e-005,-0.903892,,6.82035e-005,0.0505645
6.88285e-005,-0.671391,,6.88285e-005,0.0357185
6.94535e-005,-0.336677,,6.94535e-005,0.015546
7.00785e-005,0.0492939,,7.00785e-005,-0.00687592
7.07035e-005,0.42776,,7.07035e-005,-0.0281256
7.13285e-005,0.741103,,7.13285e-005,-0.0449547
7.19535e-005,0.94162,,7.19535e-005,-0.0547862
7.25785e-005,0.998784,,7.25785e-005,-0.0561126
7.32035e-005,0.903892,,7.32035e-005,-0.0487277
7.38285e-005,0.671391,,7.38285e-005,-0.0337529
7.44535e-005,0.336677,,7.44535e-005,-0.0134627
7.50785e-005,-0.0492939,,7.50785e-005,0.00906131
7.57035e-005,-0.42776,,7.57035e-005,0.0303958
7.63285e-005,-0.741103,,7.63285e-005,0.0472941
7.69535e-005,-0.94162,,7.69535e-005,0.057184
7.75785e-005,-0.998784,,7.75785e-005,0.0585634
7.82035e-005,-0.903892,,7.82035e-005,0.0512289
7.88285e-005,-0.671391,,7.88285e-005,0.0363018
7.94535e-005,-0.336677,,7.94535e-005,0.0160529
8.00785e-005,0.0492939,,8.00785e-005,-0.00644045
8.07035e-005,0.42776,,8.07035e-005,-0.0277569
8.13285e-005,0.741103,,8.13285e-005,-0.0446482
8.19535e-005,0.94162,,8.19535e-005,-0.0545374
8.25785e-005,0.998784,,8.25785e-005,-0.0559171
8.32035e-005,0.903892,,8.32035e-005,-0.0485811
8.38285e-005,0.671391,,8.38285e-005,-0.0336512
8.44535e-005,0.336677,,8.44535e-005,-0.0134021
8.50785e-005,-0.0492939,,8.50785e-005,0.00908477
8.57035e-005,-0.42776,,8.57035e-005,0.0303856
8.63285e-005,-0.741103,,8.63285e-005,0.0472538
8.69535e-005,-0.94162,,8.69535e-005,0.0571167
8.75785e-005,-0.998784,,8.75785e-005,0.0584722
8.82035e-005,-0.903892,,8.82035e-005,0.0511167
8.88285e-005,-0.671391,,8.88285e-005,0.0361714
8.94535e-005,-0.336677,,8.94535e-005,0.0159068
9.00785e-005,0.0492939,,9.00785e-005,-0.00659987
9.07035e-005,0.42776,,9.07035e-005,-0.0279274
9.13285e-005,0.741103,,9.13285e-005,-0.0448278
9.19535e-005,0.94162,,9.19535e-005,-0.0547241
9.25785e-005,0.998784,,9.25785e-005,-0.0561093
9.32035e-005,0.903892,,9.32035e-005,-0.048777
9.38285e-005,0.671391,,9.38285e-005,-0.0338495
9.44535e-005,0.336677,,9.44535e-005,-0.0136013
9.50785e-005,-0.0492939,,9.50785e-005,0.00888579
9.57035e-005,-0.42776,,9.57035e-005,0.030188
9.63285e-005,-0.741103,,9.63285e-005,0.0470584
9.69535e-005,-0.94162,,9.69535e-005,0.0569244
9.75785e-005,-0.998784,,9.75785e-005,0.0582838
9.82035e-005,-0.903892,,9.82035e-005,0.0509329
9.88285e-005,-0.671391,,9.88285e-005,0.0359926
9.94535e-005,-0.336677,,9.94535e-005,0.0157337
0.000100078,0.0492939,,0.000100078,-0.00676701
0.000100703,0.42776,,0.000100703,-0.0280883
0.000101328,0.741103,,0.000101328,-0.044982
0.000101953,0.94162,,0.000101953,-0.0548716
0.000102578,0.998784,,0.000102578,-0.0562498
0.000103203,0.903892,,0.000103203,-0.0489106
0.000103828,0.671391,,0.000103828,-0.0339759
0.000104453,0.336677,,0.000104453,-0.0137207
0.000105078,-0.0492939,,0.000105078,0.00877337
0.000105703,-0.42776,,0.000105703,0.0300825
0.000106328,-0.741103,,0.000106328,0.0469597
0.000106953,-0.94162,,0.000106953,0.0568324
0.000107578,-0.998784,,0.000107578,0.0581984
0.000108203,-0.903892,,0.000108203,0.0508538
0.000108828,-0.671391,,0.000108828,0.0359197
0.000109453,-0.336677,,0.000109453,0.0156667
0.000110078,0.0492939,,0.000110078,-0.00682831
0.000110703,0.42776,,0.000110703,-0.0281441
0.000111328,0.741103,,0.000111328,-0.0450326
0.000111953,0.94162,,0.000111953,-0.0549171
0.000112578,0.998784,,0.000112578,-0.0562906
0.000113203,0.903892,,0.000113203,-0.0489468
0.000113828,0.671391,,0.000113828,-0.0340079
0.000114453,0.336677,,0.000114453,-0.0137487
0.000115078,-0.0492939,,0.000115078,0.00874912
0.000115703,-0.42776,,0.000115703,0.0300617
0.000116328,-0.741103,,0.000116328,0.0469423
0.000116953,-0.94162,,0.000116953,0.0568181
0.000117578,-0.998784,,0.000117578,0.0581868
0.000118203,-0.903892,,0.000118203,0.0508448
0.000118828,-0.671391,,0.000118828,0.0359131
0.000119453,-0.336677,,0.000119453,0.0156623
0.000120078,0.0492939,,0.000120078,-0.00683068
0.000120703,0.42776,,0.000120703,-0.0281446
0.000121328,0.741103,,0.000121328,-0.0450315
0.000121953,0.94162,,0.000121953,-0.0549146
0.000122578,0.998784,,0.000122578,-0.0562867
0.000123203,0.903892,,0.000123203,-0.0489418
0.000123828,0.671391,,0.000123828,-0.0340019
0.000124453,0.336677,,0.000124453,-0.0137418
0.000125078,-0.0492939,,0.000125078,0.00875674
0.000125703,-0.42776,,0.000125703,0.03007
0.000126328,-0.741103,,0.000126328,0.046951
0.000126953,-0.94162,,0.000126953,0.0568273
0.000127578,-0.998784,,0.000127578,0.0581963
0.000128203,-0.903892,,0.000128203,0.0508546
0.000128828,-0.671391,,0.000128828,0.035923
0.000129453,-0.336677,,0.000129453,0.0156723
0.000130078,0.0492939,,0.000130078,-0.00682064
0.000130703,0.42776,,0.000130703,-0.0281346
0.000131328,0.741103,,0.000131328,-0.0450216
0.000131953,0.94162,,0.000131953,-0.0549048
0.000132578,0.998784,,0.000132578,-0.0562771
0.000133203,0.903892,,0.000133203,-0.0489324
0.000133828,0.671391,,0.000133828,-0.0339928
0.000134453,0.336677,,0.000134453,-0.0137329
0.000135078,-0.0492939,,0.000135078,0.00876537
0.000135703,-0.42776,,0.000135703,0.0300783
0.000136328,-0.741103,,0.000136328,0.046959
0.000136953,-0.94162,,0.000136953,0.0568349
0.000137578,-0.998784,,0.000137578,0.0582036
0.000138203,-0.903892,,0.000138203,0.0508616
0.000138828,-0.671391,,0.000138828,0.0359297
0.000139453,-0.336677,,0.000139453,0.0156786
0.000140078,0.0492939,,0.000140078,-0.00681474
0.000140703,0.42776,,0.000140703,-0.0281291
0.000141328,0.741103,,0.000141328,-0.0450164
0.000141953,0.94162,,0.000141953,-0.0548999
0.000142578,0.998784,,0.000142578,-0.0562726
0.000143203,0.903892,,0.000143203,-0.0489282
0.000143828,0.671391,,0.000143828,-0.0339889
0.000144453,0.336677,,0.000144453,-0.0137294
0.000145078,-0.0492939,,0.000145078,0.00876864
0.000145703,-0.42776,,0.000145703,0.0300813
0.000146328,-0.741103,,0.000146328,0.0469618
0.000146953,-0.94162,,0.000146953,0.0568374
0.000147578,-0.998784,,0.000147578,0.0582058
0.000148203,-0.903892,,0.000148203,0.0508635
0.000148828,-0.671391,,0.000148828,0.0359314
0.000149453,-0.336677,,0.000149453,0.0156801
0.000150078,0.0492939,,0.000150078,-0.0068134
0.000150703,0.42776,,0.000150703,-0.0281279
0.000151328,0.741103,,0.000151328,-0.0450154
0.000151953,0.94162,,0.000151953,-0.0548991
0.000152578,0.998784,,0.000152578,-0.0562719
0.000153203,0.903892,,0.000153203,-0.0489277
0.000153828,0.671391,,0.000153828,-0.0339885
0.000154453,0.336677,,0.000154453,-0.0137291
0.000155078,-0.0492939,,0.000155078,0.00876882
0.000155703,-0.42776,,0.000155703,0.0300814
0.000156328,-0.741103,,0.000156328,0.0469618
0.000156953,-0.94162,,0.000156953,0.0568373
0.000157578,-0.998784,,0.000157578,0.0582057
0.000158203,-0.903892,,0.000158203,0.0508633
0.000158828,-0.671391,,0.000158828,0.0359311
0.000159453,-0.336677,,0.000159453,0.0156798
0.000160078,0.0492939,,0.000160078,-0.00681376
0.000160703,0.42776,,0.000160703,-0.0281283
0.000161328,0.741103,,0.000161328,-0.0450158
0.000161953,0.94162,,0.000161953,-0.0548995
0.000162578,0.998784,,0.000162578,-0.0562724
0.000163203,0.903892,,0.000163203,-0.0489282
0.000163828,0.671391,,0.000163828,-0.033989
0.000164453,0.336677,,0.000164453,-0.0137296
0.000165078,-0.0492939,,0.000165078,0.00876832
0.000165703,-0.42776,,0.000165703,0.0300809
0.000166328,-0.741103,,0.000166328,0.0469612
0.000166953,-0.94162,,0.000166953,0.0568368
0.000167578,-0.998784,,0.000167578,0.0582052
0.000168203,-0.903892,,0.000168203,0.0508628
0.000168828,-0.671391,,0.000168828,0.0359307
0.000169453,-0.336677,,0.000169453,0.0156793
0.000170078,0.0492939,,0.000170078,-0.0068142
0.000170703,0.42776,,0.000170703,-0.0281287
0.000171328,0.741103,,0.000171328,-0.0450163
0.000171953,0.94162,,0.000171953,-0.0548999
0.000172578,0.998784,,0.000172578,-0.0562727
0.000173203,0.903892,,0.000173203,-0.0489285
0.000173828,0.671391,,0.000173828,-0.0339893
0.000174453,0.336677,,0.000174453,-0.0137299
0.000175078,-0.0492939,,0.000175078,0.00876801
0.000175703,-0.42776,,0.000175703,0.0300806
0.000176328,-0.741103,,0.000176328,0.046961
0.000176953,-0.94162,,0.000176953,0.0568365
0.000177578,-0.998784,,0.000177578,0.0582049
0.000178203,-0.903892,,0.000178203,0.0508626
0.000178828,-0.671391,,0.000178828,0.0359305
0.000179453,-0.336677,,0.000179453,0.0156792
0.000180078,0.0492939,,0.000180078,-0.00681438
0.000180703,0.42776,,0.000180703,-0.0281289
0.000181328,0.741103,,0.000181328,-0.0450164
0.000181953,0.94162,,0.000181953,-0.0549001
0.000182578,0.998784,,0.000182578,-0.0562729
0.000183203,0.903892,,0.000183203,-0.0489286
0.000183828,0.671391,,0.000183828,-0.0339894
0.000184453,0.336677,,0.000184453,-0.01373
0.000185078,-0.0492939,,0.000185078,0.00876793
0.000185703,-0.42776,,0.000185703,0.0300805
0.000186328,-0.741103,,0.000186328,0.0469609
0.000186953,-0.94162,,0.000186953,0.0568365
0.000187578,-0.998784,,0.000187578,0.0582049
0.000188203,-0.903892,,0.000188203,0.0508626
0.000188828,-0.671391,,0.000188828,0.0359304
0.000189453,-0.336677,,0.000189453,0.0156791
0.000190078,0.0492939,,0.000190078,-0.00681439
0.000190703,0.42776,,0.000190703,-0.0281289
0.000191328,0.741103,,0.000191328,-0.0450164
0.000191953,0.94162,,0.000191953,-0.0549001
0.000192578,0.998784,,0.000192578,-0.0562729
0.000193203,0.903892,,0.000193203,-0.0489286
0.000193828,0.671391,,0.000193828,-0.0339894
0.000194453,0.336677,,0.000194453,-0.01373
0.000195078,-0.0492939,,0.000195078,0.00876795
0.000195703,-0.42776,,0.000195703,0.0300806
0.000196328,-0.741103,,0.000196328,0.0469609
0.000196953,-0.94162,,0.000196953,0.0568365
0.000197578,-0.998784,,0.000197578,0.0582049
0.000198203,-0.903892,,0.000198203,0.0508626
0.000198828,-0.671391,,0.000198828,0.0359305
0.000199453,-0.336677,,0.000199453,0.0156792
0.000200078,0.0492939,,0.000200078,-0.00681436
0.000200703,0.42776,,0.000200703,-0.0281289
0.000201328,0.741103,,0.000201328,-0.0450164
0.000201953,0.94162,,0.000201953,-0.0549
0.000202578,0.998784,,0.000202578,-0.0562728
0.000203203,0.903892,,0.000203203,-0.0489286
0.000203828,0.671391,,0.000203828,-0.0339894
0.000204453,0.336677,,0.000204453,-0.0137299
0.000205078,-0.0492939,,0.000205078,0.00876797
0.000205703,-0.42776,,0.000205703,0.0300806
0.000206328,-0.741103,,0.000206328,0.046961
0.000206953,-0.94162,,0.000206953,0.0568365
0.000207578,-0.998784,,0.000207578,0.058205
0.000208203,-0.903892,,0.000208203,0.0508626
0.000208828,-0.671391,,0.000208828,0.0359305
0.000209453,-0.336677,,0.000209453,0.0156792
0.000210078,0.0492939,,0.000210078,-0.00681435
0.000210703,0.42776,,0.000210703,-0.0281289
0.000211328,0.741103,,0.000211328,-0.0450164
0.000211953,0.94162,,0.000211953,-0.0549
0.000212578,0.998784,,0.000212578,-0.0562728
0.000213203,0.903892,,0.000213203,-0.0489286
0.000213828,0.671391,,0.000213828,-0.0339894
0.000214453,0.336677,,0.000214453,-0.0137299
0.000215078,-0.0492939,,0.000215078,0.00876798
0.000215703,-0.42776,,0.000215703,0.0300806
0.000216328,-0.741103,,0.000216328,0.046961
0.000216953,-0.94162,,0.000216953,0.0568365
0.000217578,-0.998784,,0.000217578,0.058205
0.000218203,-0.903892,,0.000218203,0.0508626
0.000218828,-0.671391,,0.000218828,0.0359305
0.000219453,-0.336677,,0.000219453,0.0156792
0.000220078,0.0492939,,0.000220078,-0.00681434
0.000220703,0.42776,,0.000220703,-0.0281289
0.000221328,0.741103,,0.000221328,-0.0450164
0.000221953,0.94162,,0.000221953,-0.0549
0.000222578,0.998784,,0.000222578,-0.0562728
0.000223203,0.903892,,0.000223203,-0.0489286
0.000223828,0.671391,,0.000223828,-0.0339894
0.000224453,0.336677,,0.000224453,-0.0137299
0.000225078,-0.0492939,,0.000225078,0.00876798
0.000225703,-0.42776,,0.000225703,0.0300806
0.000226328,-0.741103,,0.000226328,0.046961
0.000226953,-0.94162,,0.000226953,0.0568365
0.000227578,-0.998784,,0.000227578,0.058205
0.000228203,-0.903892,,0.000228203,0.0508626
0.000228828,-0.671391,,0.000228828,0.0359305
0.000229453,-0.336677,,0.000229453,0.0156792
0.000230078,0.0492939,,0.000230078,-0.00681434
0.000230703,0.42776,,0.000230703,-0.0281289
0.000231328,0.741103,,0.000231328,-0.0450164
0.000231953,0.94162,,0.000231953,-0.0549
0.000232578,0.998784,,0.000232578,-0.0562728
0.000233203,0.903892,,0.000233203,-0.0489286
0.000233828,0.671391,,0.000233828,-0.0339894
0.000234453,0.336677,,0.000234453,-0.0137299
0.000235078,-0.0492939,,0.000235078,0.00876798
0.000235703,-0.42776,,0.000235703,0.0300806
0.000236328,-0.741103,,0.000236328,0.046961
0.000236953,-0.94162,,0.000236953,0.0568365
0.000237578,-0.998784,,0.000237578,0.058205
0.000238203,-0.903892,,0.000238203,0.0508626
0.000238828,-0.671391,,0.000238828,0.0359305
0.000239453,-0.336677,,0.000239453,0.0156792
0.000240078,0.0492939,,0.000240078,-0.00681434
0.000240703,0.42776,,0.000240703,-0.0281289
0.000241328,0.741103,,0.000241328,-0.0450164
0.000241953,0.94162,,0.000241953,-0.0549
0.000242578,0.998784,,0.000242578,-0.0562728
0.000243203,0.903892,,0.000243203,-0.0489286
0.000243828,0.671391,,0.000243828,-0.0339894
0.000244453,0.336677,,0.000244453,-0.0137299
0.000245078,-0.0492939,,0.000245078,0.00876798
0.000245703,-0.42776,,0.000245703,0.0300806
0.000246328,-0.741103,,0.000246328,0.046961
0.000246953,-0.94162,,0.000246953,0.0568365
0.000247578,-0.998784,,0.000247578,0.058205
0.000248203,-0.903892,,0.000248203,0.0508626
0.000248828,-0.671391,,0.000248828,0.0359305
0.000249453,-0.336677,,0.000249453,0.0156792
0.000250078,0.0492939,,0.000250078,-0.00681434
0.000250703,0.42776,,0.000250703,-0.0281289
0.000251328,0.741103,,0.000251328,-0.0450164
0.000251953,0.94162,,0.000251953,-0.0549
0.000252578,0.998784,,0.000252578,-0.0562728
0.000253203,0.903892,,0.000253203,-0.0489286
0.000253828,0.671391,,0.000253828,-0.0339894
0.000254453,0.336677,,0.000254453,-0.0137299
0.000255078,-0.0492939,,0.000255078,0.00876798
0.000255703,-0.42776,,0.000255703,0.0300806
0.000256328,-0.741103,,0.000256328,0.046961
0.000256953,-0.94162,,0.000256953,0.0568365
0.000257578,-0.998784,,0.000257578,0.058205
0.000258203,-0.903892,,0.000258203,0.0508626
0.000258828,-0.671391,,0.000258828,0.0359305
0.000259453,-0.336677,,0.000259453,0.0156792
0.000260078,0.0492939,,0.000260078,-0.00681434
0.000260703,0.42776,,0.000260703,-0.0281289
0.000261328,0.741103,,0.000261328,-0.0450164
0.000261953,0.94162,,0.000261953,-0.0549
0.000262578,0.998784,,0.000262578,-0.0562728
0.000263203,0.903892,,0.000263203,-0.0489286
0.000263828,0.671391,,0.000263828,-0.0339894
0.000264453,0.336677,,0.000264453,-0.0137299
0.000265078,-0.0492939,,0.000265078,0.00876798
0.000265703,-0.42776,,0.000265703,0.0300806
0.000266328,-0.741103,,0.000266328,0.046961
0.000266953,-0.94162,,0.000266953,0.0568365
0.000267578,-0.998784,,0.000267578,0.058205
0.000268203,-0.903892,,0.000268203,0.0508626
0.000268828,-0.671391,,0.000268828,0.0359305
0.000269453,-0.336677,,0.000269453,0.0156792
0.000270078,0.0492939,,0.000270078,-0.00681434
0.000270703,0.42776,,0.000270703,-0.0281289
0.000271328,0.741103,,0.000271328,-0.0450164
0.000271953,0.94162,,0.000271953,-0.0549
0.000272578,0.998784,,0.000272578,-0.0562728
0.000273203,0.903892,,0.000273203,-0.0489286
0.000273828,0.671391,,0.000273828,-0.0339894
0.000274453,0.336677,,0.000274453,-0.0137299
0.000275078,-0.0492939,,0.000275078,0.00876798
0.000275703,-0.42776,,0.000275703,0.0300806
0.000276328,-0.741103,,0.000276328,0.046961
0.000276953,-0.94162,,0.000276953,0.0568365
0.000277578,-0.998784,,0.000277578,0.058205
0.000278203,-0.903892,,0.000278203,0.0508626
0.000278828,-0.671391,,0.000278828,0.0359305
0.000279453,-0.336677,,0.000279453,0.0156792
0.000280078,0.0492939,,0.000280078,-0.00681434
0.000280703,0.42776,,0.000280703,-0.0281289
0.000281328,0.741103,,0.000281328,-0.0450164
0.000281953,0.94162,,0.000281953,-0.0549
0.000282578,0.998784,,0.000282578,-0.0562728
0.000283203,0.903892,,0.000283203,-0.0489286
0.000283828,0.671391,,0.000283828,-0.0339894
0.000284453,0.336677,,0.000284453,-0.0137299
0.000285078,-0.0492939,,0.000285078,0.00876798
0.000285703,-0.42776,,0.000285703,0.0300806
0.000286328,-0.741103,,0.000286328,0.046961
0.000286953,-0.94162,,0.000286953,0.0568365
0.000287578,-0.998784,,0.000287578,0.058205
0.000288203,-0.903892,,0.000288203,0.0508626
0.000288828,-0.671391,,0.000288828,0.0359305
0.000289453,-0.336677,,0.000289453,0.0156792
0.000290078,0.0492939,,0.000290078,-0.00681434
0.000290703,0.42776,,0.000290703,-0.0281289
0.000291328,0.741103,,0.000291328,-0.0450164
0.000291953,0.94162,,0.000291953,-0.0549
0.000292578,0.998784,,0.000292578,-0.0562728
0.000293203,0.903892,,0.000293203,-0.0489286
0.000293828,0.671391,,0.000293828,-0.0339894
0.000294453,0.336677,,0.000294453,-0.0137299
0.000295078,-0.0492939,,0.000295078,0.00876798
0.000295703,-0.42776,,0.000295703,0.0300806
0.000296328,-0.741103,,0.000296328,0.046961
0.000296953,-0.94162,,0.000296953,0.0568365
0.000297578,-0.998784,,0.000297578,0.058205
0.000298203,-0.903892,,0.000298203,0.0508626
0.000298828,-0.671391,,0.000298828,0.0359305
0.000299453,-0.336677,,0.000299453,0.0156792
0.000300078,0.0492939,,0.000300078,-0.00681434
0.000300703,0.42776,,0.000300703,-0.0281289
0.000301328,0.741103,,0.000301328,-0.0450164
0.000301953,0.94162,,0.000301953,-0.0549
0.000302578,0.998784,,0.000302578,-0.0562728
0.000303203,0.903892,,0.000303203,-0.0489286
0.000303828,0.671391,,0.000303828,-0.0339894
0.000304453,0.336677,,0.000304453,-0.0137299
0.000305078,-0.0492939,,0.000305078,0.00876798
0.000305703,-0.42776,,0.000305703,0.0300806
0.000306328,-0.741103,,0.000306328,0.046961
0.000306953,-0.94162,,0.000306953,0.0568365
0.000307578,-0.998784,,0.000307578,0.058205
0.000308203,-0.903892,,0.000308203,0.0508626
0.000308828,-0.671391,,0.000308828,0.0359305
0.000309453,-0.336677,,0.000309453,0.0156792
0.000310078,0.0492939,,0.000310078,-0.00681434
0.000310703,0.42776,,0.000310703,-0.0281289
0.000311328,0.741103,,0.000311328,-0.0450164
0.000311953,0.94162,,0.000311953,-0.0549
0.000312578,0.998784,,0.000312578,-0.0562728
0.000313203,0.903892,,0.000313203,-0.0489286
0.000313828,0.671391,,0.000313828,-0.0339894
0.000314453,0.336677,,0.000314453,-0.0137299
0.000315078,-0.0492939,,0.000315078,0.00876798
0.000315703,-0.42776,,0.000315703,0.0300806
0.000316328,-0.741103,,0.000316328,0.046961
0.000316953,-0.94162,,0.000316953,0.0568365
0.000317578,-0.998784,,0.000317578,0.058205
0.000318203,-0.903892,,0.000318203,0.0508626
0.000318828,-0.671391,,0.000318828,0.0359305
0.000319453,-0.336677,,0.000319453,0.0156792
0.000320078,0.0492939,,0.000320078,-0.00681434
0.000320703,0.42776,,0.000320703,-0.0281289
0.000321328,0.741103,,0.000321328,-0.0450164
0.000321953,0.94162,,0.000321953,-0.0549
0.000322578,0.998784,,0.000322578,-0.0562728
0.000323203,0.903892,,0.000323203,-0.0489286
0.000323828,0.671391,,0.000323828,-0.0339894
0.000324453,0.336677,,0.000324453,-0.0137299
0.000325078,-0.0492939,,0.000325078,0.00876798
0.000325703,-0.42776,,0.000325703,0.0300806
0.000326328,-0.741103,,0.000326328,0.046961
0.000326953,-0.94162,,0.000326953,0.0568365
0.000327578,-0.998784,,0.000327578,0.058205
