X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
6.38473e-005,0.935149,,6.38473e-005,-0.232328
6.50973e-005,0.999532,,6.50973e-005,-0.204184
6.63473e-005,0.911746,,6.63473e-005,-0.145098
6.75973e-005,0.685155,,6.75973e-005,-0.0639888
6.88473e-005,0.354255,,6.88473e-005,0.0268854
7.00973e-005,-0.0305769,,7.00973e-005,0.113756
7.13473e-005,-0.410754,,7.13473e-005,0.183428
7.25973e-005,-0.728397,,7.25973e-005,0.225309
7.38473e-005,-0.935149,,7.38473e-005,0.233058
7.50973e-005,-0.999532,,7.50973e-005,0.20555
7.63473e-005,-0.911746,,7.63473e-005,0.147016
7.75973e-005,-0.685155,,7.75973e-005,0.0663693
7.88473e-005,-0.354255,,7.88473e-005,-0.0241424
8.00973e-005,0.0305769,,8.00973e-005,-0.110756
8.13473e-005,0.410754,,8.13473e-005,-0.180264
8.25973e-005,0.728397,,8.25973e-005,-0.222052
8.38473e-005,0.935149,,8.38473e-005,-0.229748
8.50973e-005,0.999532,,8.50973e-005,-0.202207
8.63473e-005,0.911746,,8.63473e-005,-0.143651
8.75973e-005,0.685155,,8.75973e-005,-0.0630004
8.88473e-005,0.354255,,8.88473e-005,0.0274806
9.00973e-005,-0.0305769,,9.00973e-005,0.11402
9.13473e-005,-0.410754,,9.13473e-005,0.183418
9.25973e-005,-0.728397,,9.25973e-005,0.225077
9.38473e-005,-0.935149,,9.38473e-005,0.232651
9.50973e-005,-0.999532,,9.50973e-005,0.20501
9.63473e-005,-0.911746,,9.63473e-005,0.146381
9.75973e-005,-0.685155,,9.75973e-005,0.0656691
9.88473e-005,-0.354255,,9.88473e-005,-0.0248802
0.000100097,0.0305769,,0.000100097,-0.111509
0.000101347,0.410754,,0.000101347,-0.181014
0.000102597,0.728397,,0.000102597,-0.222782
0.000103847,0.935149,,0.000103847,-0.230448
0.000105097,0.999532,,0.000105097,-0.202867
0.000106347,0.911746,,0.000106347,-0.144265
0.000107597,0.685155,,0.000107597,-0.0635642
0.000108847,0.354255,,0.000108847,0.0269693
0.000110097,-0.0305769,,0.000110097,0.113562
0.000111347,-0.410754,,0.000111347,0.183013
0.000112597,-0.728397,,0.000112597,0.224723
0.000113847,-0.935149,,0.000113847,0.232346
0.000115097,-0.999532,,0.000115097,0.204752
0.000116347,-0.911746,,0.000116347,0.146165
0.000117597,-0.685155,,0.000117597,0.0654927
0.000118847,-0.354255,,0.000118847,-0.0250211
0.000120097,0.0305769,,0.000120097,-0.111618
0.000121347,0.410754,,0.000121347,-0.181095
0.000122597,0.728397,,0.000122597,-0.222839
0.000123847,0.935149,,0.000123847,-0.230484
0.000125097,0.999532,,0.000125097,-0.202885
0.000126347,0.911746,,0.000126347,-0.144268
0.000127597,0.685155,,0.000127597,-0.0635554
0.000128847,0.354255,,0.000128847,0.0269876
0.000130097,-0.0305769,,0.000130097,0.113588
0.000131347,-0.410754,,0.000131347,0.183044
0.000132597,-0.728397,,0.000132597,0.224758
0.000133847,-0.935149,,0.000133847,0.232384
0.000135097,-0.999532,,0.000135097,0.20479
0.000136347,-0.911746,,0.000136347,0.146203
0.000137597,-0.685155,,0.000137597,0.0655302
0.000138847,-0.354255,,0.000138847,-0.024985
0.000140097,0.0305769,,0.000140097,-0.111584
0.000141347,0.410754,,0.000141347,-0.181063
0.000142597,0.728397,,0.000142597,-0.22281
0.000143847,0.935149,,0.000143847,-0.230457
0.000145097,0.999532,,0.000145097,-0.202861
0.000146347,0.911746,,0.000146347,-0.144246
0.000147597,0.685155,,0.000147597,-0.0635367
0.000148847,0.354255,,0.000148847,0.0270039
0.000150097,-0.0305769,,0.000150097,0.113602
0.000151347,-0.410754,,0.000151347,0.183055
0.000152597,-0.728397,,0.000152597,0.224767
0.000153847,-0.935149,,0.000153847,0.232391
0.000155097,-0.999532,,0.000155097,0.204796
0.000156347,-0.911746,,0.000156347,0.146208
0.000157597,-0.685155,,0.000157597,0.0655334
0.000158847,-0.354255,,0.000158847,-0.0249829
0.000160097,0.0305769,,0.000160097,-0.111582
0.000161347,0.410754,,0.000161347,-0.181062
0.000162597,0.728397,,0.000162597,-0.22281
0.000163847,0.935149,,0.000163847,-0.230458
0.000165097,0.999532,,0.000165097,-0.202862
0.000166347,0.911746,,0.000166347,-0.144248
0.000167597,0.685155,,0.000167597,-0.0635384
0.000168847,0.354255,,0.000168847,0.027002
0.000170097,-0.0305769,,0.000170097,0.1136
0.000171347,-0.410754,,0.000171347,0.183053
0.000172597,-0.728397,,0.000172597,0.224766
0.000173847,-0.935149,,0.000173847,0.232389
0.000175097,-0.999532,,0.000175097,0.204794
0.000176347,-0.911746,,0.000176347,0.146206
0.000177597,-0.685155,,0.000177597,0.0655319
0.000178847,-0.354255,,0.000178847,-0.0249843
0.000180097,0.0305769,,0.000180097,-0.111584
0.000181347,0.410754,,0.000181347,-0.181063
0.000182597,0.728397,,0.000182597,-0.222811
0.000183847,0.935149,,0.000183847,-0.230458
0.000185097,0.999532,,0.000185097,-0.202863
0.000186347,0.911746,,0.000186347,-0.144249
0.000187597,0.685155,,0.000187597,-0.0635389
0.000188847,0.354255,,0.000188847,0.0270016
0.000190097,-0.0305769,,0.000190097,0.113599
0.000191347,-0.410754,,0.000191347,0.183053
0.000192597,-0.728397,,0.000192597,0.224765
0.000193847,-0.935149,,0.000193847,0.232389
0.000195097,-0.999532,,0.000195097,0.204794
0.000196347,-0.911746,,0.000196347,0.146206
0.000197597,-0.685155,,0.000197597,0.0655319
0.000198847,-0.354255,,0.000198847,-0.0249843
0.000200097,0.0305769,,0.000200097,-0.111584
0.000201347,0.410754,,0.000201347,-0.181063
0.000202597,0.728397,,0.000202597,-0.222811
0.000203847,0.935149,,0.000203847,-0.230458
0.000205097,0.999532,,0.000205097,-0.202862
0.000206347,0.911746,,0.000206347,-0.144249
0.000207597,0.685155,,0.000207597,-0.0635388
0.000208847,0.354255,,0.000208847,0.0270017
0.000210097,-0.0305769,,0.000210097,0.113599
0.000211347,-0.410754,,0.000211347,0.183053
0.000212597,-0.728397,,0.000212597,0.224765
0.000213847,-0.935149,,0.000213847,0.232389
0.000215097,-0.999532,,0.000215097,0.204794
0.000216347,-0.911746,,0.000216347,0.146206
0.000217597,-0.685155,,0.000217597,0.0655319
0.000218847,-0.354255,,0.000218847,-0.0249842
0.000220097,0.0305769,,0.000220097,-0.111584
0.000221347,0.410754,,0.000221347,-0.181063
0.000222597,0.728397,,0.000222597,-0.222811
0.000223847,0.935149,,0.000223847,-0.230458
0.000225097,0.999532,,0.000225097,-0.202862
0.000226347,0.911746,,0.000226347,-0.144249
0.000227597,0.685155,,0.000227597,-0.0635388
0.000228847,0.354255,,0.000228847,0.0270017
0.000230097,-0.0305769,,0.000230097,0.113599
0.000231347,-0.410754,,0.000231347,0.183053
0.000232597,-0.728397,,0.000232597,0.224765
0.000233847,-0.935149,,0.000233847,0.232389
0.000235097,-0.999532,,0.000235097,0.204794
0.000236347,-0.911746,,0.000236347,0.146206
0.000237597,-0.685155,,0.000237597,0.0655319
0.000238847,-0.354255,,0.000238847,-0.0249842
0.000240097,0.0305769,,0.000240097,-0.111584
0.000241347,0.410754,,0.000241347,-0.181063
0.000242597,0.728397,,0.000242597,-0.222811
0.000243847,0.935149,,0.000243847,-0.230458
0.000245097,0.999532,,0.000245097,-0.202862
0.000246347,0.911746,,0.000246347,-0.144249
0.000247597,0.685155,,0.000247597,-0.0635388
0.000248847,0.354255,,0.000248847,0.0270017
0.000250097,-0.0305769,,0.000250097,0.113599
0.000251347,-0.410754,,0.000251347,0.183053
0.000252597,-0.728397,,0.000252597,0.224765
0.000253847,-0.935149,,0.000253847,0.232389
0.000255097,-0.999532,,0.000255097,0.204794
0.000256347,-0.911746,,0.000256347,0.146206
0.000257597,-0.685155,,0.000257597,0.0655319
0.000258847,-0.354255,,0.000258847,-0.0249842
0.000260097,0.0305769,,0.000260097,-0.111584
0.000261347,0.410754,,0.000261347,-0.181063
0.000262597,0.728397,,0.000262597,-0.222811
0.000263847,0.935149,,0.000263847,-0.230458
0.000265097,0.999532,,0.000265097,-0.202862
0.000266347,0.911746,,0.000266347,-0.144249
0.000267597,0.685155,,0.000267597,-0.0635388
0.000268847,0.354255,,0.000268847,0.0270017
0.000270097,-0.0305769,,0.000270097,0.113599
0.000271347,-0.410754,,0.000271347,0.183053
0.000272597,-0.728397,,0.000272597,0.224765
0.000273847,-0.935149,,0.000273847,0.232389
0.000275097,-0.999532,,0.000275097,0.204794
0.000276347,-0.911746,,0.000276347,0.146206
0.000277597,-0.685155,,0.000277597,0.0655319
0.000278847,-0.354255,,0.000278847,-0.0249842
0.000280097,0.0305769,,0.000280097,-0.111584
0.000281347,0.410754,,0.000281347,-0.181063
0.000282597,0.728397,,0.000282597,-0.222811
0.000283847,0.935149,,0.000283847,-0.230458
0.000285097,0.999532,,0.000285097,-0.202862
0.000286347,0.911746,,0.000286347,-0.144249
0.000287597,0.685155,,0.000287597,-0.0635388
0.000288847,0.354255,,0.000288847,0.0270017
0.000290097,-0.0305769,,0.000290097,0.113599
0.000291347,-0.410754,,0.000291347,0.183053
0.000292597,-0.728397,,0.000292597,0.224765
0.000293847,-0.935149,,0.000293847,0.232389
0.000295097,-0.999532,,0.000295097,0.204794
0.000296347,-0.911746,,0.000296347,0.146206
0.000297597,-0.685155,,0.000297597,0.0655319
0.000298847,-0.354255,,0.000298847,-0.0249842
0.000300097,0.0305769,,0.000300097,-0.111584
0.000301347,0.410754,,0.000301347,-0.181063
0.000302597,0.728397,,0.000302597,-0.222811
0.000303847,0.935149,,0.000303847,-0.230458
0.000305097,0.999532,,0.000305097,-0.202862
0.000306347,0.911746,,0.000306347,-0.144249
0.000307597,0.685155,,0.000307597,-0.0635388
0.000308847,0.354255,,0.000308847,0.0270017
0.000310097,-0.0305769,,0.000310097,0.113599
0.000311347,-0.410754,,0.000311347,0.183053
0.000312597,-0.728397,,0.000312597,0.224765
0.000313847,-0.935149,,0.000313847,0.232389
0.000315097,-0.999532,,0.000315097,0.204794
0.000316347,-0.911746,,0.000316347,0.146206
0.000317597,-0.685155,,0.000317597,0.0655319
0.000318847,-0.354255,,0.000318847,-0.0249842
0.000320097,0.0305769,,0.000320097,-0.111584
0.000321347,0.410754,,0.000321347,-0.181063
0.000322597,0.728397,,0.000322597,-0.222811
0.000323847,0.935149,,0.000323847,-0.230458
0.000325097,0.999532,,0.000325097,-0.202862
0.000326347,0.911746,,0.000326347,-0.144249
0.000327597,0.685155,,0.000327597,-0.0635388
0.000328847,0.354255,,0.000328847,0.0270017
0.000330097,-0.0305769,,0.000330097,0.113599
0.000331347,-0.410754,,0.000331347,0.183053
0.000332597,-0.728397,,0.000332597,0.224765
0.000333847,-0.935149,,0.000333847,0.232389
0.000335097,-0.999532,,0.000335097,0.204794
0.000336347,-0.911746,,0.000336347,0.146206
0.000337597,-0.685155,,0.000337597,0.0655319
0.000338847,-0.354255,,0.000338847,-0.0249842
0.000340097,0.0305769,,0.000340097,-0.111584
0.000341347,0.410754,,0.000341347,-0.181063
0.000342597,0.728397,,0.000342597,-0.222811
0.000343847,0.935149,,0.000343847,-0.230458
0.000345097,0.999532,,0.000345097,-0.202862
0.000346347,0.911746,,0.000346347,-0.144249
0.000347597,0.685155,,0.000347597,-0.0635388
0.000348847,0.354255,,0.000348847,0.0270017
0.000350097,-0.0305769,,0.000350097,0.113599
0.000351347,-0.410754,,0.000351347,0.183053
0.000352597,-0.728397,,0.000352597,0.224765
0.000353847,-0.935149,,0.000353847,0.232389
0.000355097,-0.999532,,0.000355097,0.204794
0.000356347,-0.911746,,0.000356347,0.146206
0.000357597,-0.685155,,0.000357597,0.0655319
0.000358847,-0.354255,,0.000358847,-0.0249842
0.000360097,0.0305769,,0.000360097,-0.111584
0.000361347,0.410754,,0.000361347,-0.181063
0.000362597,0.728397,,0.000362597,-0.222811
0.000363847,0.935149,,0.000363847,-0.230458
0.000365097,0.999532,,0.000365097,-0.202862
0.000366347,0.911746,,0.000366347,-0.144249
0.000367597,0.685155,,0.000367597,-0.0635388
0.000368847,0.354255,,0.000368847,0.0270017
0.000370097,-0.0305769,,0.000370097,0.113599
0.000371347,-0.410754,,0.000371347,0.183053
0.000372597,-0.728397,,0.000372597,0.224765
0.000373847,-0.935149,,0.000373847,0.232389
0.000375097,-0.999532,,0.000375097,0.204794
0.000376347,-0.911746,,0.000376347,0.146206
0.000377597,-0.685155,,0.000377597,0.0655319
0.000378847,-0.354255,,0.000378847,-0.0249842
0.000380097,0.0305769,,0.000380097,-0.111584
0.000381347,0.410754,,0.000381347,-0.181063
0.000382597,0.728397,,0.000382597,-0.222811
0.000383847,0.935149,,0.000383847,-0.230458
0.000385097,0.999532,,0.000385097,-0.202862
0.000386347,0.911746,,0.000386347,-0.144249
0.000387597,0.685155,,0.000387597,-0.0635388
0.000388847,0.354255,,0.000388847,0.0270017
0.000390097,-0.0305769,,0.000390097,0.113599
0.000391347,-0.410754,,0.000391347,0.183053
0.000392597,-0.728397,,0.000392597,0.224765
0.000393847,-0.935149,,0.000393847,0.232389
0.000395097,-0.999532,,0.000395097,0.204794
0.000396347,-0.911746,,0.000396347,0.146206
0.000397597,-0.685155,,0.000397597,0.0655319
0.000398847,-0.354255,,0.000398847,-0.0249842
0.000400097,0.0305769,,0.000400097,-0.111584
0.000401347,0.410754,,0.000401347,-0.181063
0.000402597,0.728397,,0.000402597,-0.222811
0.000403847,0.935149,,0.000403847,-0.230458
0.000405097,0.999532,,0.000405097,-0.202862
0.000406347,0.911746,,0.000406347,-0.144249
0.000407597,0.685155,,0.000407597,-0.0635388
0.000408847,0.354255,,0.000408847,0.0270017
0.000410097,-0.0305769,,0.000410097,0.113599
0.000411347,-0.410754,,0.000411347,0.183053
0.000412597,-0.728397,,0.000412597,0.224765
0.000413847,-0.935149,,0.000413847,0.232389
0.000415097,-0.999532,,0.000415097,0.204794
0.000416347,-0.911746,,0.000416347,0.146206
0.000417597,-0.685155,,0.000417597,0.0655319
0.000418847,-0.354255,,0.000418847,-0.0249842
0.000420097,0.0305769,,0.000420097,-0.111584
0.000421347,0.410754,,0.000421347,-0.181063
0.000422597,0.728397,,0.000422597,-0.222811
0.000423847,0.935149,,0.000423847,-0.230458
0.000425097,0.999532,,0.000425097,-0.202862
0.000426347,0.911746,,0.000426347,-0.144249
0.000427597,0.685155,,0.000427597,-0.0635388
0.000428847,0.354255,,0.000428847,0.0270017
0.000430097,-0.0305769,,0.000430097,0.113599
0.000431347,-0.410754,,0.000431347,0.183053
0.000432597,-0.728397,,0.000432597,0.224765
0.000433847,-0.935149,,0.000433847,0.232389
0.000435097,-0.999532,,0.000435097,0.204794
0.000436347,-0.911746,,0.000436347,0.146206
0.000437597,-0.685155,,0.000437597,0.0655319
0.000438847,-0.354255,,0.000438847,-0.0249842
0.000440097,0.0305769,,0.000440097,-0.111584
0.000441347,0.410754,,0.000441347,-0.181063
0.000442597,0.728397,,0.000442597,-0.222811
0.000443847,0.935149,,0.000443847,-0.230458
0.000445097,0.999532,,0.000445097,-0.202862
0.000446347,0.911746,,0.000446347,-0.144249
0.000447597,0.685155,,0.000447597,-0.0635388
0.000448847,0.354255,,0.000448847,0.0270017
0.000450097,-0.0305769,,0.000450097,0.113599
0.000451347,-0.410754,,0.000451347,0.183053
0.000452597,-0.728397,,0.000452597,0.224765
0.000453847,-0.935149,,0.000453847,0.232389
0.000455097,-0.999532,,0.000455097,0.204794
0.000456347,-0.911746,,0.000456347,0.146206
0.000457597,-0.685155,,0.000457597,0.0655319
0.000458847,-0.354255,,0.000458847,-0.0249842
0.000460097,0.0305769,,0.000460097,-0.111584
0.000461347,0.410754,,0.000461347,-0.181063
0.000462597,0.728397,,0.000462597,-0.222811
0.000463847,0.935149,,0.000463847,-0.230458
0.000465097,0.999532,,0.000465097,-0.202862
0.000466347,0.911746,,0.000466347,-0.144249
0.000467597,0.685155,,0.000467597,-0.0635388
0.000468847,0.354255,,0.000468847,0.0270017
0.000470097,-0.0305769,,0.000470097,0.113599
0.000471347,-0.410754,,0.000471347,0.183053
0.000472597,-0.728397,,0.000472597,0.224765
0.000473847,-0.935149,,0.000473847,0.232389
0.000475097,-0.999532,,0.000475097,0.204794
0.000476347,-0.911746,,0.000476347,0.146206
0.000477597,-0.685155,,0.000477597,0.0655319
0.000478847,-0.354255,,0.000478847,-0.0249842
0.000480097,0.0305769,,0.000480097,-0.111584
0.000481347,0.410754,,0.000481347,-0.181063
0.000482597,0.728397,,0.000482597,-0.222811
0.000483847,0.935149,,0.000483847,-0.230458
0.000485097,0.999532,,0.000485097,-0.202862
0.000486347,0.911746,,0.000486347,-0.144249
0.000487597,0.685155,,0.000487597,-0.0635388
0.000488847,0.354255,,0.000488847,0.0270017
0.000490097,-0.0305769,,0.000490097,0.113599
0.000491347,-0.410754,,0.000491347,0.183053
0.000492597,-0.728397,,0.000492597,0.224765
0.000493847,-0.935149,,0.000493847,0.232389
0.000495097,-0.999532,,0.000495097,0.204794
0.000496347,-0.911746,,0.000496347,0.146206
0.000497597,-0.685155,,0.000497597,0.0655319
0.000498847,-0.354255,,0.000498847,-0.0249842
0.000500097,0.0305769,,0.000500097,-0.111584
0.000501347,0.410754,,0.000501347,-0.181063
0.000502597,0.728397,,0.000502597,-0.222811
0.000503847,0.935149,,0.000503847,-0.230458
0.000505097,0.999532,,0.000505097,-0.202862
0.000506347,0.911746,,0.000506347,-0.144249
0.000507597,0.685155,,0.000507597,-0.0635388
0.000508847,0.354255,,0.000508847,0.0270017
0.000510097,-0.0305769,,0.000510097,0.113599
0.000511347,-0.410754,,0.000511347,0.183053
0.000512597,-0.728397,,0.000512597,0.224765
0.000513847,-0.935149,,0.000513847,0.232389
0.000515097,-0.999532,,0.000515097,0.204794
0.000516347,-0.911746,,0.000516347,0.146206
0.000517597,-0.685155,,0.000517597,0.0655319
0.000518847,-0.354255,,0.000518847,-0.0249842
0.000520097,0.0305769,,0.000520097,-0.111584
0.000521347,0.410754,,0.000521347,-0.181063
0.000522597,0.728397,,0.000522597,-0.222811
0.000523847,0.935149,,0.000523847,-0.230458
0.000525097,0.999532,,0.000525097,-0.202862
0.000526347,0.911746,,0.000526347,-0.144249
0.000527597,0.685155,,0.000527597,-0.0635388
0.000528847,0.354255,,0.000528847,0.0270017
0.000530097,-0.0305769,,0.000530097,0.113599
0.000531347,-0.410754,,0.000531347,0.183053
0.000532597,-0.728397,,0.000532597,0.224765
0.000533847,-0.935149,,0.000533847,0.232389
0.000535097,-0.999532,,0.000535097,0.204794
0.000536347,-0.911746,,0.000536347,0.146206
0.000537597,-0.685155,,0.000537597,0.0655319
0.000538847,-0.354255,,0.000538847,-0.0249842
0.000540097,0.0305769,,0.000540097,-0.111584
0.000541347,0.410754,,0.000541347,-0.181063
0.000542597,0.728397,,0.000542597,-0.222811
0.000543847,0.935149,,0.000543847,-0.230458
0.000545097,0.999532,,0.000545097,-0.202862
0.000546347,0.911746,,0.000546347,-0.144249
0.000547597,0.685155,,0.000547597,-0.0635388
0.000548847,0.354255,,0.000548847,0.0270017
0.000550097,-0.0305769,,0.000550097,0.113599
0.000551347,-0.410754,,0.000551347,0.183053
0.000552597,-0.728397,,0.000552597,0.224765
0.000553847,-0.935149,,0.000553847,0.232389
0.000555097,-0.999532,,0.000555097,0.204794
0.000556347,-0.911746,,0.000556347,0.146206
0.000557597,-0.685155,,0.000557597,0.0655319
0.000558847,-0.354255,,0.000558847,-0.0249842
0.000560097,0.0305769,,0.000560097,-0.111584
0.000561347,0.410754,,0.000561347,-0.181063
0.000562597,0.728397,,0.000562597,-0.222811
0.000563847,0.935149,,0.000563847,-0.230458
0.000565097,0.999532,,0.000565097,-0.202862
0.000566347,0.911746,,0.000566347,-0.144249
0.000567597,0.685155,,0.000567597,-0.0635388
0.000568847,0.354255,,0.000568847,0.0270017
0.000570097,-0.0305769,,0.000570097,0.113599
0.000571347,-0.410754,,0.000571347,0.183053
0.000572597,-0.728397,,0.000572597,0.224765
0.000573847,-0.935149,,0.000573847,0.232389
0.000575097,-0.999532,,0.000575097,0.204794
0.000576347,-0.911746,,0.000576347,0.146206
0.000577597,-0.685155,,0.000577597,0.0655319
0.000578847,-0.354255,,0.000578847,-0.0249842
0.000580097,0.0305769,,0.000580097,-0.111584
0.000581347,0.410754,,0.000581347,-0.181063
0.000582597,0.728397,,0.000582597,-0.222811
0.000583847,0.935149,,0.000583847,-0.230458
0.000585097,0.999532,,0.000585097,-0.202862
0.000586347,0.911746,,0.000586347,-0.144249
0.000587597,0.685155,,0.000587597,-0.0635388
0.000588847,0.354255,,0.000588847,0.0270017
0.000590097,-0.0305769,,0.000590097,0.113599
0.000591347,-0.410754,,0.000591347,0.183053
0.000592597,-0.728397,,0.000592597,0.224765
0.000593847,-0.935149,,0.000593847,0.232389
0.000595097,-0.999532,,0.000595097,0.204794
0.000596347,-0.911746,,0.000596347,0.146206
0.000597597,-0.685155,,0.000597597,0.0655319
0.000598847,-0.354255,,0.000598847,-0.0249842
0.000600097,0.0305769,,0.000600097,-0.111584
0.000601347,0.410754,,0.000601347,-0.181063
0.000602597,0.728397,,0.000602597,-0.222811
0.000603847,0.935149,,0.000603847,-0.230458
0.000605097,0.999532,,0.000605097,-0.202862
0.000606347,0.911746,,0.000606347,-0.144249
0.000607597,0.685155,,0.000607597,-0.0635388
0.000608847,0.354255,,0.000608847,0.0270017
0.000610097,-0.0305769,,0.000610097,0.113599
0.000611347,-0.410754,,0.000611347,0.183053
0.000612597,-0.728397,,0.000612597,0.224765
0.000613847,-0.935149,,0.000613847,0.232389
0.000615097,-0.999532,,0.000615097,0.204794
0.000616347,-0.911746,,0.000616347,0.146206
0.000617597,-0.685155,,0.000617597,0.0655319
0.000618847,-0.354255,,0.000618847,-0.0249842
0.000620097,0.0305769,,0.000620097,-0.111584
0.000621347,0.410754,,0.000621347,-0.181063
0.000622597,0.728397,,0.000622597,-0.222811
0.000623847,0.935149,,0.000623847,-0.230458
0.000625097,0.999532,,0.000625097,-0.202862
0.000626347,0.911746,,0.000626347,-0.144249
0.000627597,0.685155,,0.000627597,-0.0635388
0.000628847,0.354255,,0.000628847,0.0270017
0.000630097,-0.0305769,,0.000630097,0.113599
0.000631347,-0.410754,,0.000631347,0.183053
0.000632597,-0.728397,,0.000632597,0.224765
0.000633847,-0.935149,,0.000633847,0.232389
0.000635097,-0.999532,,0.000635097,0.204794
0.000636347,-0.911746,,0.000636347,0.146206
0.000637597,-0.685155,,0.000637597,0.0655319
0.000638847,-0.354255,,0.000638847,-0.0249842
0.000640097,0.0305769,,0.000640097,-0.111584
0.000641347,0.410754,,0.000641347,-0.181063
0.000642597,0.728397,,0.000642597,-0.222811
0.000643847,0.935149,,0.000643847,-0.230458
0.000645097,0.999532,,0.000645097,-0.202862
0.000646347,0.911746,,0.000646347,-0.144249
0.000647597,0.685155,,0.000647597,-0.0635388
0.000648847,0.354255,,0.000648847,0.0270017
0.000650097,-0.0305769,,0.000650097,0.113599
0.000651347,-0.410754,,0.000651347,0.183053
0.000652597,-0.728397,,0.000652597,0.224765
0.000653847,-0.935149,,0.000653847,0.232389
0.000655097,-0.999532,,0.000655097,0.204794
0.000656347,-0.911746,,0.000656347,0.146206
0.000657597,-0.685155,,0.000657597,0.0655319
0.000658847,-0.354255,,0.000658847,-0.0249842
0.000660097,0.0305769,,0.000660097,-0.111584
0.000661347,0.410754,,0.000661347,-0.181063
0.000662597,0.728397,,0.000662597,-0.222811
0.000663847,0.935149,,0.000663847,-0.230458
0.000665097,0.999532,,0.000665097,-0.202862
0.000666347,0.911746,,0.000666347,-0.144249
0.000667597,0.685155,,0.000667597,-0.0635388
0.000668847,0.354255,,0.000668847,0.0270017
0.000670097,-0.0305769,,0.000670097,0.113599
0.000671347,-0.410754,,0.000671347,0.183053
0.000672597,-0.728397,,0.000672597,0.224765
0.000673847,-0.935149,,0.000673847,0.232389
0.000675097,-0.999532,,0.000675097,0.204794
0.000676347,-0.911746,,0.000676347,0.146206
0.000677597,-0.685155,,0.000677597,0.0655319
0.000678847,-0.354255,,0.000678847,-0.0249842
0.000680097,0.0305769,,0.000680097,-0.111584
0.000681347,0.410754,,0.000681347,-0.181063
