---- Page: "Bode Plotter-XBP1"
---- Graph: 
---- Left Axis: DECIBELS "Gain (dB)"
---- Bottom Axis: LOGARITHMIC " "
---- Trace: 1 LEFT BOTTOM "Bode Result"
7.227198853730e+004	1.144295114020e-001
7.395541940841e+004	1.092422345462e-001
7.567806242181e+004	1.042867854762e-001
7.744083094562e+004	9.955302636093e-002
7.924465962306e+004	9.503123357207e-002
8.109050486795e+004	9.071208505720e-002
8.297934537188e+004	8.658664748815e-002
8.491218262309e+004	8.264636329810e-002
8.689004143747e+004	7.888303770370e-002
8.891397050195e+004	7.528882579281e-002
9.098504293050e+004	7.185621974473e-002
9.310435683314e+004	6.857803623791e-002
9.527303589816e+004	6.544740409020e-002
9.749222998790e+004	6.245775216768e-002
9.976311574844e+004	5.960279759079e-002
1.020868972335e+005	5.687653426005e-002
1.044648065427e+005	5.427322171801e-002
1.068981044751e+005	5.178737435975e-002
1.093880811975e+005	4.941375100002e-002
1.119360569284e+005	4.714734480197e-002
1.145433826384e+005	4.498337356975e-002
1.172114407660e+005	4.291727040475e-002
1.199416459510e+005	4.094467472355e-002
1.227354457843e+005	3.906142363407e-002
1.255943215755e+005	3.726354366517e-002
1.285197891384e+005	3.554724284383e-002
1.315133995948e+005	3.390890311350e-002
1.345767401963e+005	3.234507308640e-002
1.377114351669e+005	3.085246112207e-002
1.409191465632e+005	2.942792872421e-002
1.442015751563e+005	2.806848424756e-002
1.475604613333e+005	2.677127690601e-002
1.509975860201e+005	2.553359107347e-002
1.545147716257e+005	2.435284086809e-002
1.581138830084e+005	2.322656501072e-002
1.617968284648e+005	2.215242194769e-002
1.655655607413e+005	2.112818522763e-002
1.694220780696e+005	2.015173912143e-002
1.733684252263e+005	1.922107447324e-002
1.774066946168e+005	1.833428476951e-002
1.815390273850e+005	1.748956241125e-002
1.857676145486e+005	1.668519517284e-002
1.900946981603e+005	1.591956282814e-002
1.945225724971e+005	1.519113392161e-002
1.990535852767e+005	1.449846265842e-002
2.036901389021e+005	1.384018588322e-002
2.084346917352e+005	1.321502011185e-002
2.132897594008e+005	1.262175857477e-002
2.182579161201e+005	1.205926822432e-002
2.233417960755e+005	1.152648665132e-002
2.285440948074e+005	1.102241884960e-002
2.338675706436e+005	1.054613376086e-002
2.393150461613e+005	1.009676052740e-002
2.448894096842e+005	9.673484378014e-003
2.505936168136e+005	9.275542073469e-003
2.564306919957e+005	8.902216845285e-003
2.624037301249e+005	8.552832775621e-003
2.685158981851e+005	8.226748589422e-003
2.747704369288e+005	7.923350863816e-003
2.811706625952e+005	7.642046704624e-003
2.877199686686e+005	7.382255995082e-003
2.944218276778e+005	7.143403384879e-003
3.012797930372e+005	6.924910253566e-003
3.082975009307e+005	6.726186944036e-003
3.154786722401e+005	6.546625610107e-003
3.228271145173e+005	6.385594047419e-003
3.303467240038e+005	6.242430869880e-003
3.380414876960e+005	6.116442349054e-003
3.459154854595e+005	6.006901150215e-003
3.539728921921e+005	5.913047081987e-003
3.622179800375e+005	5.834089838127e-003
3.706551206505e+005	5.769213566728e-003
3.792887875146e+005	5.717582972126e-003
3.881235583143e+005	5.678350554571e-003
3.971641173621e+005	5.650664533937e-003
4.064152580820e+005	5.633676990971e-003
4.158818855513e+005	5.626551790159e-003
4.255690191012e+005	5.628471913610e-003
4.354817949780e+005	5.638645923128e-003
4.456254690669e+005	5.656313364608e-003
4.560054196780e+005	5.680749023337e-003
4.666271503985e+005	5.711266021706e-003
4.774962930107e+005	5.747217816934e-003
4.886186104779e+005	5.787999203660e-003
5.000000000000e+005	5.833046455238e-003
5.116464961404e+005	5.881836750770e-003
5.235642740254e+005	5.933887035538e-003
5.357596526188e+005	5.988752454139e-003
5.482390980716e+005	6.046024481494e-003
5.610092271510e+005	6.105328859692e-003
5.740768107484e+005	6.166323430465e-003
5.874487774698e+005	6.228695935396e-003
6.011322173087e+005	6.292161839696e-003
6.151343854062e+005	6.356462221064e-003
6.294627058971e+005	6.421361752967e-003
6.441247758466e+005	6.486646801648e-003
6.591283692782e+005	6.552123648073e-003
6.744814412958e+005	6.617616839803e-003
6.901921323014e+005	6.682967672998e-003
7.062687723114e+005	6.748032801263e-003
7.227198853730e+005	6.812682965675e-003
7.395541940841e+005	6.876801838671e-003
7.567806242181e+005	6.940284973568e-003
7.744083094562e+005	7.003038851029e-003
7.924465962306e+005	7.064980013727e-003
8.109050486795e+005	7.126034280631e-003
8.297934537188e+005	7.186136032758e-003
8.491218262309e+005	7.245227562723e-003
8.689004143747e+005	7.303258481019e-003
8.891397050195e+005	7.360185172575e-003
9.098504293050e+005	7.415970297797e-003
9.310435683314e+005	7.470582332885e-003
9.527303589816e+005	7.523995144862e-003
9.749222998790e+005	7.576187597283e-003
9.976311574844e+005	7.627143183126e-003
---- End Trace: 1 "Bode Result"
---- End Graph: 

---- Graph: 
---- Left Axis: LINEAR "Phase (Deg)"
---- Bottom Axis: LOGARITHMIC "Frequency (Hz)"
---- Trace: 1 LEFT BOTTOM "Bode Result"
5.000000000000e+003	-2.119088867191e+001
5.116464961404e+003	-2.170636487880e+001
5.235642740254e+003	-2.223532052055e+001
5.357596526188e+003	-2.277816296534e+001
5.482390980716e+003	-2.333531418745e+001
5.610092271510e+003	-2.390721126626e+001
5.740768107484e+003	-2.449430688050e+001
5.874487774698e+003	-2.509706979303e+001
6.011322173087e+003	-2.571598532006e+001
6.151343854062e+003	-2.635155577814e+001
6.294627058971e+003	-2.700430090062e+001
6.441247758466e+003	-2.767475821437e+001
6.591283692782e+003	-2.836348336557e+001
6.744814412958e+003	-2.907105038203e+001
6.901921323014e+003	-2.979805185738e+001
7.062687723114e+003	-3.054509904032e+001
7.227198853730e+003	-3.131282180999e+001
7.395541940841e+003	-3.210186851548e+001
7.567806242181e+003	-3.291290565518e+001
7.744083094562e+003	-3.374661736804e+001
7.924465962306e+003	-3.460370470606e+001
8.109050486795e+003	-3.548488465324e+001
8.297934537188e+003	-3.639088885318e+001
8.491218262309e+003	-3.732246200313e+001
8.689004143747e+003	-3.828035986904e+001
8.891397050195e+003	-3.926534687224e+001
9.098504293050e+003	-4.027819319490e+001
9.310435683314e+003	-4.131967134878e+001
9.527303589816e+003	-4.239055214910e+001
9.749222998790e+003	-4.349160003443e+001
9.976311574844e+003	-4.462356767335e+001
1.020868972335e+004	-4.578718980054e+001
1.044648065427e+004	-4.698317622895e+001
1.068981044751e+004	-4.821220399170e+001
1.093880811975e+004	-4.947490857715e+001
1.119360569284e+004	-5.077187423523e+001
1.145433826384e+004	-5.210362335126e+001
1.172114407660e+004	-5.347060490752e+001
1.199416459510e+004	-5.487318208201e+001
1.227354457843e+004	-5.631161906886e+001
1.255943215755e+004	-5.778606724547e+001
1.285197891384e+004	-5.929655085787e+001
1.315133995948e+004	-6.084295244604e+001
1.345767401963e+004	-6.242499828521e+001
1.377114351669e+004	-6.404224417328e+001
1.409191465632e+004	-6.569406194826e+001
1.442015751563e+004	-6.737962716714e+001
1.475604613333e+004	-6.909790841664e+001
1.509975860201e+004	-7.084765875128e+001
1.545147716257e+004	-7.262740976168e+001
1.581138830084e+004	-7.443546876008e+001
1.617968284648e+004	-7.626991952908e+001
1.655655607413e+004	-7.812862700931e+001
1.694220780696e+004	-8.000924620343e+001
1.733684252263e+004	-8.190923544724e+001
1.774066946168e+004	-8.382587404999e+001
1.815390273851e+004	-8.575628413997e+001
1.857676145486e+004	-8.769745637816e+001
1.900946981603e+004	-8.964627903315e+001
1.945225724971e+004	-9.159956975423e+001
1.990535852767e+004	-9.355410925041e+001
2.036901389021e+004	-9.550667598868e+001
2.084346917352e+004	-9.745408097369e+001
2.132897594008e+004	-9.939320166713e+001
2.182579161201e+004	-1.013210141482e+002
2.233417960755e+004	-1.032346227044e+002
2.285440948074e+004	-1.051312861654e+002
2.338675706436e+004	-1.070084404454e+002
2.393150461613e+004	-1.088637169285e+002
2.448894096842e+004	-1.106949565025e+002
2.505936168136e+004	-1.125002192179e+002
2.564306919957e+004	-1.142777896983e+002
2.624037301249e+004	-1.160261785598e+002
2.685158981851e+004	-1.177441202021e+002
2.747704369288e+004	-1.194305674060e+002
2.811706625952e+004	-1.210846832202e+002
2.877199686686e+004	-1.227058306391e+002
2.944218276778e+004	-1.242935605709e+002
3.012797930372e+004	-1.258475985698e+002
3.082975009307e+004	-1.273678307739e+002
3.154786722401e+004	-1.288542894391e+002
3.228271145173e+004	-1.303071384107e+002
3.303467240038e+004	-1.317266588164e+002
3.380414876960e+004	-1.331132352126e+002
3.459154854595e+004	-1.344673423643e+002
3.539728921921e+004	-1.357895327907e+002
3.622179800375e+004	-1.370804251683e+002
3.706551206505e+004	-1.383406936469e+002
3.792887875146e+004	-1.395710581031e+002
3.881235583143e+004	-1.407722753328e+002
3.971641173621e+004	-1.419451311629e+002
4.064152580820e+004	-1.430904334485e+002
4.158818855513e+004	-1.442090059121e+002
4.255690191012e+004	-1.453016827722e+002
4.354817949780e+004	-1.463693041049e+002
4.456254690669e+004	-1.474127118812e+002
4.560054196780e+004	-1.484327466204e+002
4.666271503985e+004	-1.494302446026e+002
4.774962930107e+004	-1.504060355849e+002
4.886186104779e+004	-1.513609409693e+002
5.000000000000e+004	-1.522957723727e+002
5.116464961404e+004	-1.532113305543e+002
5.235642740254e+004	-1.541084046585e+002
5.357596526188e+004	-1.549877717370e+002
5.482390980716e+004	-1.558501965143e+002
5.610092271510e+004	-1.566964313683e+002
5.740768107484e+004	-1.575272164982e+002
5.874487774698e+004	-1.583432802573e+002
6.011322173087e+004	-1.591453396284e+002
6.151343854062e+004	-1.599341008266e+002
6.294627058971e+004	-1.607102600123e+002
6.441247758466e+004	-1.614745041021e+002
6.591283692782e+004	-1.622275116682e+002
6.744814412958e+004	-1.629699539152e+002
6.901921323014e+004	-1.637024957295e+002
7.062687723114e+004	-1.644257967944e+002
7.227198853730e+004	-1.651405127667e+002
7.395541940841e+004	-1.658472965139e+002
7.567806242181e+004	-1.665467994079e+002
7.744083094562e+004	-1.672396726760e+002
7.924465962306e+004	-1.679265688100e+002
8.109050486795e+004	-1.686081430334e+002
8.297934537188e+004	-1.692850548300e+002
8.491218262309e+004	-1.699579695356e+002
8.689004143747e+004	-1.706275599981e+002
8.891397050195e+004	-1.712945083078e+002
9.098504293050e+004	-1.719595076051e+002
9.310435683314e+004	-1.726232639687e+002
9.527303589816e+004	-1.732864983926e+002
9.749222998790e+004	-1.739499488554e+002
9.976311574844e+004	-1.746143724909e+002
1.020868972335e+005	-1.752805478663e+002
1.044648065427e+005	-1.759492773747e+002
1.068981044751e+005	-1.766213897499e+002
1.093880811975e+005	-1.772977427122e+002
1.119360569284e+005	-1.779792257499e+002
1.145433826384e+005	-1.786667630474e+002
1.172114407660e+005	-1.793613165630e+002
1.199416459510e+005	-1.800638892652e+002
1.227354457843e+005	-1.807755285312e+002
1.255943215755e+005	-1.814973297108e+002
1.285197891384e+005	-1.822304398570e+002
1.315133995948e+005	-1.829760616213e+002
1.345767401963e+005	-1.837354573088e+002
1.377114351669e+005	-1.845099530817e+002
1.409191465632e+005	-1.853009432952e+002
1.442015751563e+005	-1.861098949409e+002
1.475604613333e+005	-1.869383521633e+002
1.509975860201e+005	-1.877879408024e+002
1.545147716257e+005	-1.886603729010e+002
1.581138830084e+005	-1.895574510938e+002
1.617968284648e+005	-1.904810727759e+002
1.655655607413e+005	-1.914332339177e+002
1.694220780696e+005	-1.924160323591e+002
1.733684252263e+005	-1.934316703777e+002
1.774066946168e+005	-1.944824562754e+002
1.815390273850e+005	-1.955708046716e+002
1.857676145486e+005	-1.966992351276e+002
1.900946981603e+005	-1.978703686519e+002
1.945225724971e+005	-1.990869215502e+002
1.990535852767e+005	-2.003516959999e+002
2.036901389021e+005	-2.016675666271e+002
2.084346917352e+005	-2.030374622738e+002
2.132897594008e+005	-2.044643420536e+002
2.182579161201e+005	-2.059511647249e+002
2.233417960755e+005	-2.075008503721e+002
2.285440948074e+005	-2.091162334025e+002
2.338675706436e+005	-2.108000059561e+002
2.393150461613e+005	-2.125546510238e+002
2.448894096842e+005	-2.143823649088e+002
2.505936168136e+005	-2.162849691729e+002
2.564306919957e+005	-2.182638129231e+002
2.624037301249e+005	-2.203196672205e+002
2.685158981851e+005	-2.224526145305e+002
2.747704369288e+005	-2.246619374370e+002
2.811706625952e+005	-2.269460122201e+002
2.877199686686e+005	-2.293022142020e+002
2.944218276778e+005	-2.317268427993e+002
3.012797930372e+005	-2.342150747319e+002
3.082975009307e+005	-2.367609535877e+002
3.154786722401e+005	-2.393574227132e+002
3.228271145173e+005	-2.419964060975e+002
3.303467240038e+005	-2.446689386046e+002
3.380414876960e+005	-2.473653428490e+002
3.459154854595e+005	-2.500754456820e+002
3.539728921921e+005	-2.527888232432e+002
3.622179800375e+005	-2.554950604717e+002
3.706551206505e+005	-2.581840093756e+002
3.792887875146e+005	-2.608460304959e+002
3.881235583143e+005	-2.634722038636e+002
3.971641173621e+005	-2.660544989936e+002
4.064152580820e+005	-2.685858975686e+002
4.158818855513e+005	-2.710604667867e+002
4.255690191012e+005	-2.734733853161e+002
4.354817949780e+005	-2.758209269612e+002
4.456254690669e+005	-2.781004092785e+002
4.560054196780e+005	-2.803101154404e+002
4.666271503985e+005	-2.824491977621e+002
4.774962930107e+005	-2.845175706909e+002
4.886186104779e+005	-2.865157999655e+002
5.000000000000e+005	-2.884449933267e+002
5.116464961404e+005	-2.903066967813e+002
5.235642740254e+005	-2.921027991451e+002
5.357596526188e+005	-2.938354464798e+002
5.482390980716e+005	-2.955069671486e+002
5.610092271510e+005	-2.971198075366e+002
5.740768107484e+005	-2.986764779990e+002
5.874487774698e+005	-3.001795082905e+002
6.011322173087e+005	-3.016314115465e+002
6.151343854062e+005	-3.030346558125e+002
6.294627058971e+005	-3.043916421079e+002
6.441247758466e+005	-3.057046880594e+002
6.591283692782e+005	-3.069760162079e+002
6.744814412958e+005	-3.082077461845e+002
6.901921323014e+005	-3.094018900454e+002
7.062687723114e+005	-3.105603501518e+002
7.227198853730e+005	-3.116849190675e+002
7.395541940841e+005	-3.127772810296e+002
7.567806242181e+005	-3.138390146239e+002
7.744083094562e+005	-3.148715963545e+002
7.924465962306e+005	-3.158764048588e+002
8.109050486795e+005	-3.168547255610e+002
8.297934537188e+005	-3.178077556020e+002
8.491218262309e+005	-3.187366089112e+002
8.689004143747e+005	-3.196423213202e+002
8.891397050195e+005	-3.205258556349e+002
9.098504293050e+005	-3.213881066051e+002
9.310435683314e+005	-3.222299057467e+002
9.527303589816e+005	-3.230520259793e+002
9.749222998790e+005	-3.238551860587e+002
9.976311574844e+005	-3.246400547859e+002
---- End Trace: 1 "Bode Result"
---- End Graph: 
---- End Page: "Bode Plotter-XBP1"

