X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.0548103,0.60272,,0.0548103,-0.223877
0.0548165,0.862204,,0.0548165,0.380251
0.0548228,0.990425,,0.0548228,0.926675
0.054829,0.967863,,0.054829,1.33214
0.0548353,0.797953,,0.0548353,1.53483
0.0548415,0.506561,,0.0548415,1.50396
0.0548478,0.13805,,0.0548478,1.24436
0.054854,-0.251477,,0.054854,0.795625
0.0548603,-0.60272,,0.0548603,0.225968
0.0548665,-0.862204,,0.0548665,-0.378034
0.0548728,-0.990425,,0.0548728,-0.924454
0.054879,-0.967863,,0.054879,-1.33005
0.0548853,-0.797953,,0.0548853,-1.53292
0.0548915,-0.506561,,0.0548915,-1.50216
0.0548978,-0.13805,,0.0548978,-1.24257
0.054904,0.251477,,0.054904,-0.79371
0.0549103,0.60272,,0.0549103,-0.223877
0.0549165,0.862204,,0.0549165,0.380251
0.0549228,0.990425,,0.0549228,0.926675
0.054929,0.967863,,0.054929,1.33214
0.0549353,0.797953,,0.0549353,1.53483
0.0549415,0.506561,,0.0549415,1.50396
0.0549478,0.13805,,0.0549478,1.24436
0.054954,-0.251477,,0.054954,0.795625
0.0549603,-0.60272,,0.0549603,0.225968
0.0549665,-0.862204,,0.0549665,-0.378034
0.0549728,-0.990425,,0.0549728,-0.924454
0.054979,-0.967863,,0.054979,-1.33005
0.0549853,-0.797953,,0.0549853,-1.53292
0.0549915,-0.506561,,0.0549915,-1.50216
0.0549978,-0.13805,,0.0549978,-1.24257
0.055004,0.251477,,0.055004,-0.79371
0.0550103,0.60272,,0.0550103,-0.223877
0.0550165,0.862204,,0.0550165,0.380251
0.0550228,0.990425,,0.0550228,0.926675
0.055029,0.967863,,0.055029,1.33214
0.0550353,0.797953,,0.0550353,1.53483
0.0550415,0.506561,,0.0550415,1.50396
0.0550478,0.13805,,0.0550478,1.24436
0.055054,-0.251477,,0.055054,0.795625
0.0550603,-0.60272,,0.0550603,0.225968
0.0550665,-0.862204,,0.0550665,-0.378034
0.0550728,-0.990425,,0.0550728,-0.924454
0.055079,-0.967863,,0.055079,-1.33005
0.0550853,-0.797953,,0.0550853,-1.53292
0.0550915,-0.506561,,0.0550915,-1.50216
0.0550978,-0.13805,,0.0550978,-1.24257
0.055104,0.251477,,0.055104,-0.79371
0.0551103,0.60272,,0.0551103,-0.223877
0.0551165,0.862204,,0.0551165,0.380251
0.0551228,0.990425,,0.0551228,0.926675
0.055129,0.967863,,0.055129,1.33214
0.0551353,0.797953,,0.0551353,1.53483
0.0551415,0.506561,,0.0551415,1.50396
0.0551478,0.13805,,0.0551478,1.24436
0.055154,-0.251477,,0.055154,0.795625
0.0551603,-0.60272,,0.0551603,0.225968
0.0551665,-0.862204,,0.0551665,-0.378034
0.0551728,-0.990425,,0.0551728,-0.924454
0.055179,-0.967863,,0.055179,-1.33005
0.0551853,-0.797953,,0.0551853,-1.53292
0.0551915,-0.506561,,0.0551915,-1.50216
0.0551978,-0.13805,,0.0551978,-1.24257
0.055204,0.251477,,0.055204,-0.79371
0.0552103,0.60272,,0.0552103,-0.223877
0.0552165,0.862204,,0.0552165,0.380251
0.0552228,0.990425,,0.0552228,0.926675
0.055229,0.967863,,0.055229,1.33214
0.0552353,0.797953,,0.0552353,1.53483
0.0552415,0.506561,,0.0552415,1.50396
0.0552478,0.13805,,0.0552478,1.24436
0.055254,-0.251477,,0.055254,0.795625
0.0552603,-0.60272,,0.0552603,0.225968
0.0552665,-0.862204,,0.0552665,-0.378034
0.0552728,-0.990425,,0.0552728,-0.924454
0.055279,-0.967863,,0.055279,-1.33005
0.0552853,-0.797953,,0.0552853,-1.53292
0.0552915,-0.506561,,0.0552915,-1.50216
0.0552978,-0.13805,,0.0552978,-1.24257
0.055304,0.251477,,0.055304,-0.79371
0.0553103,0.60272,,0.0553103,-0.223877
0.0553165,0.862204,,0.0553165,0.380251
0.0553228,0.990425,,0.0553228,0.926675
0.055329,0.967863,,0.055329,1.33214
0.0553353,0.797953,,0.0553353,1.53483
0.0553415,0.506561,,0.0553415,1.50396
0.0553478,0.13805,,0.0553478,1.24436
0.055354,-0.251477,,0.055354,0.795625
0.0553603,-0.60272,,0.0553603,0.225968
0.0553665,-0.862204,,0.0553665,-0.378034
0.0553728,-0.990425,,0.0553728,-0.924454
0.055379,-0.967863,,0.055379,-1.33005
0.0553853,-0.797953,,0.0553853,-1.53292
0.0553915,-0.506561,,0.0553915,-1.50216
0.0553978,-0.13805,,0.0553978,-1.24257
0.055404,0.251477,,0.055404,-0.79371
0.0554103,0.60272,,0.0554103,-0.223877
0.0554165,0.862204,,0.0554165,0.380251
0.0554228,0.990425,,0.0554228,0.926675
0.055429,0.967863,,0.055429,1.33214
0.0554353,0.797953,,0.0554353,1.53483
0.0554415,0.506561,,0.0554415,1.50396
0.0554478,0.13805,,0.0554478,1.24436
0.055454,-0.251477,,0.055454,0.795625
0.0554603,-0.60272,,0.0554603,0.225968
0.0554665,-0.862204,,0.0554665,-0.378034
0.0554728,-0.990425,,0.0554728,-0.924454
0.055479,-0.967863,,0.055479,-1.33005
0.0554853,-0.797953,,0.0554853,-1.53292
0.0554915,-0.506561,,0.0554915,-1.50216
0.0554978,-0.13805,,0.0554978,-1.24257
0.055504,0.251477,,0.055504,-0.79371
0.0555103,0.60272,,0.0555103,-0.223877
0.0555165,0.862204,,0.0555165,0.380251
0.0555228,0.990425,,0.0555228,0.926675
0.055529,0.967863,,0.055529,1.33214
0.0555353,0.797953,,0.0555353,1.53483
0.0555415,0.506561,,0.0555415,1.50396
0.0555478,0.13805,,0.0555478,1.24436
0.055554,-0.251477,,0.055554,0.795625
0.0555603,-0.60272,,0.0555603,0.225968
0.0555665,-0.862204,,0.0555665,-0.378034
0.0555728,-0.990425,,0.0555728,-0.924454
0.055579,-0.967863,,0.055579,-1.33005
0.0555853,-0.797953,,0.0555853,-1.53292
0.0555915,-0.506561,,0.0555915,-1.50216
0.0555978,-0.13805,,0.0555978,-1.24257
0.055604,0.251477,,0.055604,-0.79371
0.0556103,0.60272,,0.0556103,-0.223877
0.0556165,0.862204,,0.0556165,0.380251
0.0556228,0.990425,,0.0556228,0.926675
0.055629,0.967863,,0.055629,1.33214
0.0556353,0.797953,,0.0556353,1.53483
0.0556415,0.506561,,0.0556415,1.50396
0.0556478,0.13805,,0.0556478,1.24436
0.055654,-0.251477,,0.055654,0.795625
0.0556603,-0.60272,,0.0556603,0.225968
0.0556665,-0.862204,,0.0556665,-0.378034
0.0556728,-0.990425,,0.0556728,-0.924454
0.055679,-0.967863,,0.055679,-1.33005
0.0556853,-0.797953,,0.0556853,-1.53292
0.0556915,-0.506561,,0.0556915,-1.50216
0.0556978,-0.13805,,0.0556978,-1.24257
0.055704,0.251477,,0.055704,-0.79371
0.0557103,0.60272,,0.0557103,-0.223877
0.0557165,0.862204,,0.0557165,0.380251
0.0557228,0.990425,,0.0557228,0.926675
0.055729,0.967863,,0.055729,1.33214
0.0557353,0.797953,,0.0557353,1.53483
0.0557415,0.506561,,0.0557415,1.50396
0.0557478,0.13805,,0.0557478,1.24436
0.055754,-0.251477,,0.055754,0.795625
0.0557603,-0.60272,,0.0557603,0.225968
0.0557665,-0.862204,,0.0557665,-0.378034
0.0557728,-0.990425,,0.0557728,-0.924454
0.055779,-0.967863,,0.055779,-1.33005
0.0557853,-0.797953,,0.0557853,-1.53292
0.0557915,-0.506561,,0.0557915,-1.50216
0.0557978,-0.13805,,0.0557978,-1.24257
0.055804,0.251477,,0.055804,-0.79371
0.0558103,0.60272,,0.0558103,-0.223877
0.0558165,0.862204,,0.0558165,0.380251
0.0558228,0.990425,,0.0558228,0.926675
0.055829,0.967863,,0.055829,1.33214
0.0558353,0.797953,,0.0558353,1.53483
0.0558415,0.506561,,0.0558415,1.50396
0.0558478,0.13805,,0.0558478,1.24436
0.055854,-0.251477,,0.055854,0.795625
0.0558603,-0.60272,,0.0558603,0.225968
0.0558665,-0.862204,,0.0558665,-0.378034
0.0558728,-0.990425,,0.0558728,-0.924454
0.055879,-0.967863,,0.055879,-1.33005
0.0558853,-0.797953,,0.0558853,-1.53292
0.0558915,-0.506561,,0.0558915,-1.50216
0.0558978,-0.13805,,0.0558978,-1.24257
0.055904,0.251477,,0.055904,-0.79371
0.0559103,0.60272,,0.0559103,-0.223877
0.0559165,0.862204,,0.0559165,0.380251
0.0559228,0.990425,,0.0559228,0.926675
0.055929,0.967863,,0.055929,1.33214
0.0559353,0.797953,,0.0559353,1.53483
0.0559415,0.506561,,0.0559415,1.50396
0.0559478,0.13805,,0.0559478,1.24436
0.055954,-0.251477,,0.055954,0.795625
0.0559603,-0.60272,,0.0559603,0.225968
0.0559665,-0.862204,,0.0559665,-0.378034
0.0559728,-0.990425,,0.0559728,-0.924454
0.055979,-0.967863,,0.055979,-1.33005
0.0559853,-0.797953,,0.0559853,-1.53292
0.0559915,-0.506561,,0.0559915,-1.50216
0.0559978,-0.13805,,0.0559978,-1.24257
0.056004,0.251477,,0.056004,-0.79371
0.0560103,0.60272,,0.0560103,-0.223877
0.0560165,0.862204,,0.0560165,0.380251
0.0560228,0.990425,,0.0560228,0.926675
0.056029,0.967863,,0.056029,1.33214
0.0560353,0.797953,,0.0560353,1.53483
0.0560415,0.506561,,0.0560415,1.50396
0.0560478,0.13805,,0.0560478,1.24436
0.056054,-0.251477,,0.056054,0.795625
0.0560603,-0.60272,,0.0560603,0.225968
0.0560665,-0.862204,,0.0560665,-0.378034
0.0560728,-0.990425,,0.0560728,-0.924454
0.056079,-0.967863,,0.056079,-1.33005
0.0560853,-0.797953,,0.0560853,-1.53292
0.0560915,-0.506561,,0.0560915,-1.50216
0.0560978,-0.13805,,0.0560978,-1.24257
0.056104,0.251477,,0.056104,-0.79371
0.0561103,0.60272,,0.0561103,-0.223877
0.0561165,0.862204,,0.0561165,0.380251
0.0561228,0.990425,,0.0561228,0.926675
0.056129,0.967863,,0.056129,1.33214
0.0561353,0.797953,,0.0561353,1.53483
0.0561415,0.506561,,0.0561415,1.50396
0.0561478,0.13805,,0.0561478,1.24436
0.056154,-0.251477,,0.056154,0.795625
0.0561603,-0.60272,,0.0561603,0.225968
0.0561665,-0.862204,,0.0561665,-0.378034
0.0561728,-0.990425,,0.0561728,-0.924454
0.056179,-0.967863,,0.056179,-1.33005
0.0561853,-0.797953,,0.0561853,-1.53292
0.0561915,-0.506561,,0.0561915,-1.50216
0.0561978,-0.13805,,0.0561978,-1.24257
0.056204,0.251477,,0.056204,-0.79371
0.0562103,0.60272,,0.0562103,-0.223877
0.0562165,0.862204,,0.0562165,0.380251
0.0562228,0.990425,,0.0562228,0.926675
0.056229,0.967863,,0.056229,1.33214
0.0562353,0.797953,,0.0562353,1.53483
0.0562415,0.506561,,0.0562415,1.50396
0.0562478,0.13805,,0.0562478,1.24436
0.056254,-0.251477,,0.056254,0.795625
0.0562603,-0.60272,,0.0562603,0.225968
0.0562665,-0.862204,,0.0562665,-0.378034
0.0562728,-0.990425,,0.0562728,-0.924454
0.056279,-0.967863,,0.056279,-1.33005
0.0562853,-0.797953,,0.0562853,-1.53292
0.0562915,-0.506561,,0.0562915,-1.50216
0.0562978,-0.13805,,0.0562978,-1.24257
0.056304,0.251477,,0.056304,-0.79371
0.0563103,0.60272,,0.0563103,-0.223877
0.0563165,0.862204,,0.0563165,0.380251
0.0563228,0.990425,,0.0563228,0.926675
0.056329,0.967863,,0.056329,1.33214
0.0563353,0.797953,,0.0563353,1.53483
0.0563415,0.506561,,0.0563415,1.50396
0.0563478,0.13805,,0.0563478,1.24436
0.056354,-0.251477,,0.056354,0.795625
0.0563603,-0.60272,,0.0563603,0.225968
0.0563665,-0.862204,,0.0563665,-0.378034
0.0563728,-0.990425,,0.0563728,-0.924454
0.056379,-0.967863,,0.056379,-1.33005
0.0563853,-0.797953,,0.0563853,-1.53292
0.0563915,-0.506561,,0.0563915,-1.50216
0.0563978,-0.13805,,0.0563978,-1.24257
0.056404,0.251477,,0.056404,-0.79371
0.0564103,0.60272,,0.0564103,-0.223877
0.0564165,0.862204,,0.0564165,0.380251
0.0564228,0.990425,,0.0564228,0.926675
0.056429,0.967863,,0.056429,1.33214
0.0564353,0.797953,,0.0564353,1.53483
0.0564415,0.506561,,0.0564415,1.50396
0.0564478,0.13805,,0.0564478,1.24436
0.056454,-0.251477,,0.056454,0.795625
0.0564603,-0.60272,,0.0564603,0.225968
0.0564665,-0.862204,,0.0564665,-0.378034
0.0564728,-0.990425,,0.0564728,-0.924454
0.056479,-0.967863,,0.056479,-1.33005
0.0564853,-0.797953,,0.0564853,-1.53292
0.0564915,-0.506561,,0.0564915,-1.50216
0.0564978,-0.13805,,0.0564978,-1.24257
0.056504,0.251477,,0.056504,-0.79371
0.0565103,0.60272,,0.0565103,-0.223877
0.0565165,0.862204,,0.0565165,0.380251
0.0565228,0.990425,,0.0565228,0.926675
0.056529,0.967863,,0.056529,1.33214
0.0565353,0.797953,,0.0565353,1.53483
0.0565415,0.506561,,0.0565415,1.50396
0.0565478,0.13805,,0.0565478,1.24436
0.056554,-0.251477,,0.056554,0.795625
0.0565603,-0.60272,,0.0565603,0.225968
0.0565665,-0.862204,,0.0565665,-0.378034
0.0565728,-0.990425,,0.0565728,-0.924454
0.056579,-0.967863,,0.056579,-1.33005
0.0565853,-0.797953,,0.0565853,-1.53292
0.0565915,-0.506561,,0.0565915,-1.50216
0.0565978,-0.13805,,0.0565978,-1.24257
0.056604,0.251477,,0.056604,-0.79371
0.0566103,0.60272,,0.0566103,-0.223877
0.0566165,0.862204,,0.0566165,0.380251
0.0566228,0.990425,,0.0566228,0.926675
0.056629,0.967863,,0.056629,1.33214
0.0566353,0.797953,,0.0566353,1.53483
0.0566415,0.506561,,0.0566415,1.50396
0.0566478,0.13805,,0.0566478,1.24436
0.056654,-0.251477,,0.056654,0.795625
0.0566603,-0.60272,,0.0566603,0.225968
0.0566665,-0.862204,,0.0566665,-0.378034
0.0566728,-0.990425,,0.0566728,-0.924454
0.056679,-0.967863,,0.056679,-1.33005
0.0566853,-0.797953,,0.0566853,-1.53292
0.0566915,-0.506561,,0.0566915,-1.50216
0.0566978,-0.13805,,0.0566978,-1.24257
0.056704,0.251477,,0.056704,-0.79371
0.0567103,0.60272,,0.0567103,-0.223877
0.0567165,0.862204,,0.0567165,0.380251
0.0567228,0.990425,,0.0567228,0.926675
0.056729,0.967863,,0.056729,1.33214
0.0567353,0.797953,,0.0567353,1.53483
0.0567415,0.506561,,0.0567415,1.50396
0.0567478,0.13805,,0.0567478,1.24436
0.056754,-0.251477,,0.056754,0.795625
0.0567603,-0.60272,,0.0567603,0.225968
0.0567665,-0.862204,,0.0567665,-0.378034
0.0567728,-0.990425,,0.0567728,-0.924454
0.056779,-0.967863,,0.056779,-1.33005
0.0567853,-0.797953,,0.0567853,-1.53292
0.0567915,-0.506561,,0.0567915,-1.50216
0.0567978,-0.13805,,0.0567978,-1.24257
0.056804,0.251477,,0.056804,-0.79371
0.0568103,0.60272,,0.0568103,-0.223877
0.0568165,0.862204,,0.0568165,0.380251
0.0568228,0.990425,,0.0568228,0.926675
0.056829,0.967863,,0.056829,1.33214
0.0568353,0.797953,,0.0568353,1.53483
0.0568415,0.506561,,0.0568415,1.50396
0.0568478,0.13805,,0.0568478,1.24436
0.056854,-0.251477,,0.056854,0.795625
0.0568603,-0.60272,,0.0568603,0.225968
0.0568665,-0.862204,,0.0568665,-0.378034
0.0568728,-0.990425,,0.0568728,-0.924454
0.056879,-0.967863,,0.056879,-1.33005
0.0568853,-0.797953,,0.0568853,-1.53292
0.0568915,-0.506561,,0.0568915,-1.50216
0.0568978,-0.13805,,0.0568978,-1.24257
0.056904,0.251477,,0.056904,-0.79371
0.0569103,0.60272,,0.0569103,-0.223877
0.0569165,0.862204,,0.0569165,0.380251
0.0569228,0.990425,,0.0569228,0.926675
0.056929,0.967863,,0.056929,1.33214
0.0569353,0.797953,,0.0569353,1.53483
0.0569415,0.506561,,0.0569415,1.50396
0.0569478,0.13805,,0.0569478,1.24436
0.056954,-0.251477,,0.056954,0.795625
0.0569603,-0.60272,,0.0569603,0.225968
0.0569665,-0.862204,,0.0569665,-0.378034
0.0569728,-0.990425,,0.0569728,-0.924454
0.056979,-0.967863,,0.056979,-1.33005
0.0569853,-0.797953,,0.0569853,-1.53292
0.0569915,-0.506561,,0.0569915,-1.50216
0.0569978,-0.13805,,0.0569978,-1.24257
0.057004,0.251477,,0.057004,-0.79371
0.0570103,0.60272,,0.0570103,-0.223877
0.0570165,0.862204,,0.0570165,0.380251
0.0570228,0.990425,,0.0570228,0.926675
0.057029,0.967863,,0.057029,1.33214
0.0570353,0.797953,,0.0570353,1.53483
0.0570415,0.506561,,0.0570415,1.50396
0.0570478,0.13805,,0.0570478,1.24436
0.057054,-0.251477,,0.057054,0.795625
0.0570603,-0.60272,,0.0570603,0.225968
0.0570665,-0.862204,,0.0570665,-0.378034
0.0570728,-0.990425,,0.0570728,-0.924454
0.057079,-0.967863,,0.057079,-1.33005
0.0570853,-0.797953,,0.0570853,-1.53292
0.0570915,-0.506561,,0.0570915,-1.50216
0.0570978,-0.13805,,0.0570978,-1.24257
0.057104,0.251477,,0.057104,-0.79371
0.0571103,0.60272,,0.0571103,-0.223877
0.0571165,0.862204,,0.0571165,0.380251
0.0571228,0.990425,,0.0571228,0.926675
0.057129,0.967863,,0.057129,1.33214
0.0571353,0.797953,,0.0571353,1.53483
0.0571415,0.506561,,0.0571415,1.50396
0.0571478,0.13805,,0.0571478,1.24436
0.057154,-0.251477,,0.057154,0.795625
0.0571603,-0.60272,,0.0571603,0.225968
0.0571665,-0.862204,,0.0571665,-0.378034
0.0571728,-0.990425,,0.0571728,-0.924454
0.057179,-0.967863,,0.057179,-1.33005
0.0571853,-0.797953,,0.0571853,-1.53292
0.0571915,-0.506561,,0.0571915,-1.50216
0.0571978,-0.13805,,0.0571978,-1.24257
0.057204,0.251477,,0.057204,-0.79371
0.0572103,0.60272,,0.0572103,-0.223877
0.0572165,0.862204,,0.0572165,0.380251
0.0572228,0.990425,,0.0572228,0.926675
0.057229,0.967863,,0.057229,1.33214
0.0572353,0.797953,,0.0572353,1.53483
0.0572415,0.506561,,0.0572415,1.50396
0.0572478,0.13805,,0.0572478,1.24436
0.057254,-0.251477,,0.057254,0.795625
0.0572603,-0.60272,,0.0572603,0.225968
0.0572665,-0.862204,,0.0572665,-0.378034
0.0572728,-0.990425,,0.0572728,-0.924454
0.057279,-0.967863,,0.057279,-1.33005
0.0572853,-0.797953,,0.0572853,-1.53292
0.0572915,-0.506561,,0.0572915,-1.50216
0.0572978,-0.13805,,0.0572978,-1.24257
0.057304,0.251477,,0.057304,-0.79371
0.0573103,0.60272,,0.0573103,-0.223877
0.0573165,0.862204,,0.0573165,0.380251
0.0573228,0.990425,,0.0573228,0.926675
0.057329,0.967863,,0.057329,1.33214
0.0573353,0.797953,,0.0573353,1.53483
0.0573415,0.506561,,0.0573415,1.50396
0.0573478,0.13805,,0.0573478,1.24436
0.057354,-0.251477,,0.057354,0.795625
0.0573603,-0.60272,,0.0573603,0.225968
0.0573665,-0.862204,,0.0573665,-0.378034
0.0573728,-0.990425,,0.0573728,-0.924454
0.057379,-0.967863,,0.057379,-1.33005
0.0573853,-0.797953,,0.0573853,-1.53292
0.0573915,-0.506561,,0.0573915,-1.50216
0.0573978,-0.13805,,0.0573978,-1.24257
0.057404,0.251477,,0.057404,-0.79371
0.0574103,0.60272,,0.0574103,-0.223877
0.0574165,0.862204,,0.0574165,0.380251
0.0574228,0.990425,,0.0574228,0.926675
0.057429,0.967863,,0.057429,1.33214
0.0574353,0.797953,,0.0574353,1.53483
0.0574415,0.506561,,0.0574415,1.50396
0.0574478,0.13805,,0.0574478,1.24436
0.057454,-0.251477,,0.057454,0.795625
0.0574603,-0.60272,,0.0574603,0.225968
0.0574665,-0.862204,,0.0574665,-0.378034
0.0574728,-0.990425,,0.0574728,-0.924454
0.057479,-0.967863,,0.057479,-1.33005
0.0574853,-0.797953,,0.0574853,-1.53292
0.0574915,-0.506561,,0.0574915,-1.50216
0.0574978,-0.13805,,0.0574978,-1.24257
0.057504,0.251477,,0.057504,-0.79371
0.0575103,0.60272,,0.0575103,-0.223877
0.0575165,0.862204,,0.0575165,0.380251
0.0575228,0.990425,,0.0575228,0.926675
0.057529,0.967863,,0.057529,1.33214
0.0575353,0.797953,,0.0575353,1.53483
0.0575415,0.506561,,0.0575415,1.50396
0.0575478,0.13805,,0.0575478,1.24436
0.057554,-0.251477,,0.057554,0.795625
0.0575603,-0.60272,,0.0575603,0.225968
0.0575665,-0.862204,,0.0575665,-0.378034
0.0575728,-0.990425,,0.0575728,-0.924454
0.057579,-0.967863,,0.057579,-1.33005
0.0575853,-0.797953,,0.0575853,-1.53292
0.0575915,-0.506561,,0.0575915,-1.50216
0.0575978,-0.13805,,0.0575978,-1.24257
0.057604,0.251477,,0.057604,-0.79371
0.0576103,0.60272,,0.0576103,-0.223877
0.0576165,0.862204,,0.0576165,0.380251
0.0576228,0.990425,,0.0576228,0.926675
0.057629,0.967863,,0.057629,1.33214
0.0576353,0.797953,,0.0576353,1.53483
0.0576415,0.506561,,0.0576415,1.50396
0.0576478,0.13805,,0.0576478,1.24436
0.057654,-0.251477,,0.057654,0.795625
0.0576603,-0.60272,,0.0576603,0.225968
0.0576665,-0.862204,,0.0576665,-0.378034
0.0576728,-0.990425,,0.0576728,-0.924454
0.057679,-0.967863,,0.057679,-1.33005
0.0576853,-0.797953,,0.0576853,-1.53292
0.0576915,-0.506561,,0.0576915,-1.50216
0.0576978,-0.13805,,0.0576978,-1.24257
0.057704,0.251477,,0.057704,-0.79371
0.0577103,0.60272,,0.0577103,-0.223877
0.0577165,0.862204,,0.0577165,0.380251
0.0577228,0.990425,,0.0577228,0.926675
0.057729,0.967863,,0.057729,1.33214
0.0577353,0.797953,,0.0577353,1.53483
0.0577415,0.506561,,0.0577415,1.50396
0.0577478,0.13805,,0.0577478,1.24436
0.057754,-0.251477,,0.057754,0.795625
0.0577603,-0.60272,,0.0577603,0.225968
0.0577665,-0.862204,,0.0577665,-0.378034
0.0577728,-0.990425,,0.0577728,-0.924454
0.057779,-0.967863,,0.057779,-1.33005
0.0577853,-0.797953,,0.0577853,-1.53292
0.0577915,-0.506561,,0.0577915,-1.50216
0.0577978,-0.13805,,0.0577978,-1.24257
0.057804,0.251477,,0.057804,-0.79371
0.0578103,0.60272,,0.0578103,-0.223877
0.0578165,0.862204,,0.0578165,0.380251
0.0578228,0.990425,,0.0578228,0.926675
0.057829,0.967863,,0.057829,1.33214
0.0578353,0.797953,,0.0578353,1.53483
0.0578415,0.506561,,0.0578415,1.50396
0.0578478,0.13805,,0.0578478,1.24436
0.057854,-0.251477,,0.057854,0.795625
0.0578603,-0.60272,,0.0578603,0.225968
0.0578665,-0.862204,,0.0578665,-0.378034
0.0578728,-0.990425,,0.0578728,-0.924454
0.057879,-0.967863,,0.057879,-1.33005
0.0578853,-0.797953,,0.0578853,-1.53292
0.0578915,-0.506561,,0.0578915,-1.50216
0.0578978,-0.13805,,0.0578978,-1.24257
0.057904,0.251477,,0.057904,-0.79371
0.0579103,0.60272,,0.0579103,-0.223877
0.0579165,0.862204,,0.0579165,0.380251
0.0579228,0.990425,,0.0579228,0.926675
0.057929,0.967863,,0.057929,1.33214
0.0579353,0.797953,,0.0579353,1.53483
0.0579415,0.506561,,0.0579415,1.50396
0.0579478,0.13805,,0.0579478,1.24436
0.057954,-0.251477,,0.057954,0.795625
0.0579603,-0.60272,,0.0579603,0.225968
0.0579665,-0.862204,,0.0579665,-0.378034
0.0579728,-0.990425,,0.0579728,-0.924454
0.057979,-0.967863,,0.057979,-1.33005
0.0579853,-0.797953,,0.0579853,-1.53292
0.0579915,-0.506561,,0.0579915,-1.50216
0.0579978,-0.13805,,0.0579978,-1.24257
0.058004,0.251477,,0.058004,-0.79371
0.0580103,0.60272,,0.0580103,-0.223877
0.0580165,0.862204,,0.0580165,0.380251
0.0580228,0.990425,,0.0580228,0.926675
0.058029,0.967863,,0.058029,1.33214
0.0580353,0.797953,,0.0580353,1.53483
0.0580415,0.506561,,0.0580415,1.50396
0.0580478,0.13805,,0.0580478,1.24436
0.058054,-0.251477,,0.058054,0.795625
0.0580603,-0.60272,,0.0580603,0.225968
0.0580665,-0.862204,,0.0580665,-0.378034
0.0580728,-0.990425,,0.0580728,-0.924454
0.058079,-0.967863,,0.058079,-1.33005
0.0580853,-0.797953,,0.0580853,-1.53292
0.0580915,-0.506561,,0.0580915,-1.50216
0.0580978,-0.13805,,0.0580978,-1.24257
0.058104,0.251477,,0.058104,-0.79371
0.0581103,0.60272,,0.0581103,-0.223877
0.0581165,0.862204,,0.0581165,0.380251
0.0581228,0.990425,,0.0581228,0.926675
0.058129,0.967863,,0.058129,1.33214
0.0581353,0.797953,,0.0581353,1.53483
0.0581415,0.506561,,0.0581415,1.50396
0.0581478,0.13805,,0.0581478,1.24436
0.058154,-0.251477,,0.058154,0.795625
0.0581603,-0.60272,,0.0581603,0.225968
0.0581665,-0.862204,,0.0581665,-0.378034
0.0581728,-0.990425,,0.0581728,-0.924454
0.058179,-0.967863,,0.058179,-1.33005
0.0581853,-0.797953,,0.0581853,-1.53292
0.0581915,-0.506561,,0.0581915,-1.50216
0.0581978,-0.13805,,0.0581978,-1.24257
0.058204,0.251477,,0.058204,-0.79371
0.0582103,0.60272,,0.0582103,-0.223877
0.0582165,0.862204,,0.0582165,0.380251
0.0582228,0.990425,,0.0582228,0.926675
0.058229,0.967863,,0.058229,1.33214
0.0582353,0.797953,,0.0582353,1.53483
0.0582415,0.506561,,0.0582415,1.50396
0.0582478,0.13805,,0.0582478,1.24436
0.058254,-0.251477,,0.058254,0.795625
0.0582603,-0.60272,,0.0582603,0.225968
0.0582665,-0.862204,,0.0582665,-0.378034
0.0582728,-0.990425,,0.0582728,-0.924454
0.058279,-0.967863,,0.058279,-1.33005
0.0582853,-0.797953,,0.0582853,-1.53292
0.0582915,-0.506561,,0.0582915,-1.50216
0.0582978,-0.13805,,0.0582978,-1.24257
0.058304,0.251477,,0.058304,-0.79371
0.0583103,0.60272,,0.0583103,-0.223877
0.0583165,0.862204,,0.0583165,0.380251
0.0583228,0.990425,,0.0583228,0.926675
0.058329,0.967863,,0.058329,1.33214
0.0583353,0.797953,,0.0583353,1.53483
0.0583415,0.506561,,0.0583415,1.50396
0.0583478,0.13805,,0.0583478,1.24436
0.058354,-0.251477,,0.058354,0.795625
0.0583603,-0.60272,,0.0583603,0.225968
0.0583665,-0.862204,,0.0583665,-0.378034
0.0583728,-0.990425,,0.0583728,-0.924454
0.058379,-0.967863,,0.058379,-1.33005
0.0583853,-0.797953,,0.0583853,-1.53292
0.0583915,-0.506561,,0.0583915,-1.50216
0.0583978,-0.13805,,0.0583978,-1.24257
0.058404,0.251477,,0.058404,-0.79371
0.0584103,0.60272,,0.0584103,-0.223877
0.0584165,0.862204,,0.0584165,0.380251
0.0584228,0.990425,,0.0584228,0.926675
0.058429,0.967863,,0.058429,1.33214
0.0584353,0.797953,,0.0584353,1.53483
0.0584415,0.506561,,0.0584415,1.50396
0.0584478,0.13805,,0.0584478,1.24436
0.058454,-0.251477,,0.058454,0.795625
0.0584603,-0.60272,,0.0584603,0.225968
0.0584665,-0.862204,,0.0584665,-0.378034
0.0584728,-0.990425,,0.0584728,-0.924454
0.058479,-0.967863,,0.058479,-1.33005
0.0584853,-0.797953,,0.0584853,-1.53292
0.0584915,-0.506561,,0.0584915,-1.50216
0.0584978,-0.13805,,0.0584978,-1.24257
0.058504,0.251477,,0.058504,-0.79371
0.0585103,0.60272,,0.0585103,-0.223877
