X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
0.00300175,0.155188
0.003008,0.681303
0.00301425,1.1037
0.0030205,1.35806
0.00302675,1.40567
0.003033,1.23928
0.00303925,0.884227
0.0030455,0.394553
0.00305175,-0.155188
0.003058,-0.681303
0.00306425,-1.1037
0.0030705,-1.35806
0.00307675,-1.40567
0.003083,-1.23928
0.00308925,-0.884227
0.0030955,-0.394553
0.00310175,0.155188
0.003108,0.681303
0.00311425,1.1037
0.0031205,1.35806
0.00312675,1.40567
0.003133,1.23928
0.00313925,0.884227
0.0031455,0.394553
0.00315175,-0.155188
0.003158,-0.681303
0.00316425,-1.1037
0.0031705,-1.35806
0.00317675,-1.40567
0.003183,-1.23928
0.00318925,-0.884227
0.0031955,-0.394553
0.00320175,0.155188
0.003208,0.681303
0.00321425,1.1037
0.0032205,1.35806
0.00322675,1.40567
0.003233,1.23928
0.00323925,0.884227
0.0032455,0.394553
0.00325175,-0.155188
0.003258,-0.681303
0.00326425,-1.1037
0.0032705,-1.35806
0.00327675,-1.40567
0.003283,-1.23928
0.00328925,-0.884227
0.0032955,-0.394553
0.00330175,0.155188
0.003308,0.681303
0.00331425,1.1037
0.0033205,1.35806
0.00332675,1.40567
0.003333,1.23928
0.00333925,0.884227
0.0033455,0.394553
0.00335175,-0.155188
0.003358,-0.681303
0.00336425,-1.1037
0.0033705,-1.35806
0.00337675,-1.40567
0.003383,-1.23928
0.00338925,-0.884227
0.0033955,-0.394553
0.00340175,0.155188
0.003408,0.681303
0.00341425,1.1037
0.0034205,1.35806
0.00342675,1.40567
0.003433,1.23928
0.00343925,0.884227
0.0034455,0.394553
0.00345175,-0.155188
0.003458,-0.681303
0.00346425,-1.1037
0.0034705,-1.35806
0.00347675,-1.40567
0.003483,-1.23928
0.00348925,-0.884227
0.0034955,-0.394553
0.00350175,0.155188
0.003508,0.681303
0.00351425,1.1037
0.0035205,1.35806
0.00352675,1.40567
0.003533,1.23928
0.00353925,0.884227
0.0035455,0.394553
0.00355175,-0.155188
0.003558,-0.681303
0.00356425,-1.1037
0.0035705,-1.35806
0.00357675,-1.40567
0.003583,-1.23928
0.00358925,-0.884227
0.0035955,-0.394553
0.00360175,0.155188
0.003608,0.681303
0.00361425,1.1037
0.0036205,1.35806
0.00362675,1.40567
0.003633,1.23928
0.00363925,0.884227
0.0036455,0.394553
0.00365175,-0.155188
0.003658,-0.681303
0.00366425,-1.1037
0.0036705,-1.35806
0.00367675,-1.40567
0.003683,-1.23928
0.00368925,-0.884227
0.0036955,-0.394553
0.00370175,0.155188
0.003708,0.681303
0.00371425,1.1037
0.0037205,1.35806
0.00372675,1.40567
0.003733,1.23928
0.00373925,0.884227
0.0037455,0.394553
0.00375175,-0.155188
0.003758,-0.681303
0.00376425,-1.1037
0.0037705,-1.35806
0.00377675,-1.40567
0.003783,-1.23928
0.00378925,-0.884227
0.0037955,-0.394553
0.00380175,0.155188
0.003808,0.681303
0.00381425,1.1037
0.0038205,1.35806
0.00382675,1.40567
0.003833,1.23928
0.00383925,0.884227
0.0038455,0.394553
0.00385175,-0.155188
0.003858,-0.681303
0.00386425,-1.1037
0.0038705,-1.35806
0.00387675,-1.40567
0.003883,-1.23928
0.00388925,-0.884227
0.0038955,-0.394553
0.00390175,0.155188
0.003908,0.681303
0.00391425,1.1037
0.0039205,1.35806
0.00392675,1.40567
0.003933,1.23928
0.00393925,0.884227
0.0039455,0.394553
0.00395175,-0.155188
0.003958,-0.681303
0.00396425,-1.1037
0.0039705,-1.35806
0.00397675,-1.40567
0.003983,-1.23928
0.00398925,-0.884227
0.0039955,-0.394553
0.00400175,0.155188
0.004008,0.681303
0.00401425,1.1037
0.0040205,1.35806
0.00402675,1.40567
0.004033,1.23928
0.00403925,0.884227
0.0040455,0.394553
0.00405175,-0.155188
0.004058,-0.681303
0.00406425,-1.1037
0.0040705,-1.35806
0.00407675,-1.40567
0.004083,-1.23928
0.00408925,-0.884227
0.0040955,-0.394553
0.00410175,0.155188
0.004108,0.681303
0.00411425,1.1037
0.0041205,1.35806
0.00412675,1.40567
0.004133,1.23928
0.00413925,0.884227
0.0041455,0.394553
0.00415175,-0.155188
0.004158,-0.681303
0.00416425,-1.1037
0.0041705,-1.35806
0.00417675,-1.40567
0.004183,-1.23928
0.00418925,-0.884227
0.0041955,-0.394553
0.00420175,0.155188
0.004208,0.681303
0.00421425,1.1037
0.0042205,1.35806
0.00422675,1.40567
0.004233,1.23928
0.00423925,0.884227
0.0042455,0.394553
0.00425175,-0.155188
0.004258,-0.681303
0.00426425,-1.1037
0.0042705,-1.35806
0.00427675,-1.40567
0.004283,-1.23928
0.00428925,-0.884227
0.0042955,-0.394553
0.00430175,0.155188
0.004308,0.681303
0.00431425,1.1037
0.0043205,1.35806
0.00432675,1.40567
0.004333,1.23928
0.00433925,0.884227
0.0043455,0.394553
0.00435175,-0.155188
0.004358,-0.681303
0.00436425,-1.1037
0.0043705,-1.35806
0.00437675,-1.40567
0.004383,-1.23928
0.00438925,-0.884227
0.0043955,-0.394553
0.00440175,0.155188
0.004408,0.681303
0.00441425,1.1037
0.0044205,1.35806
0.00442675,1.40567
0.004433,1.23928
0.00443925,0.884227
0.0044455,0.394553
0.00445175,-0.155188
0.004458,-0.681303
0.00446425,-1.1037
0.0044705,-1.35806
0.00447675,-1.40567
0.004483,-1.23928
0.00448925,-0.884227
0.0044955,-0.394553
0.00450175,0.155188
0.004508,0.681303
0.00451425,1.1037
0.0045205,1.35806
0.00452675,1.40567
0.004533,1.23928
0.00453925,0.884227
0.0045455,0.394553
0.00455175,-0.155188
0.004558,-0.681303
0.00456425,-1.1037
0.0045705,-1.35806
0.00457675,-1.40567
0.004583,-1.23928
0.00458925,-0.884227
0.0045955,-0.394553
0.00460175,0.155188
0.004608,0.681303
0.00461425,1.1037
0.0046205,1.35806
0.00462675,1.40567
0.004633,1.23928
0.00463925,0.884227
0.0046455,0.394553
0.00465175,-0.155188
0.004658,-0.681303
0.00466425,-1.1037
0.0046705,-1.35806
0.00467675,-1.40567
0.004683,-1.23928
0.00468925,-0.884227
0.0046955,-0.394553
0.00470175,0.155188
0.004708,0.681303
0.00471425,1.1037
0.0047205,1.35806
0.00472675,1.40567
0.004733,1.23928
0.00473925,0.884227
0.0047455,0.394553
0.00475175,-0.155188
0.004758,-0.681303
0.00476425,-1.1037
0.0047705,-1.35806
0.00477675,-1.40567
0.004783,-1.23928
0.00478925,-0.884227
0.0047955,-0.394553
0.00480175,0.155188
0.004808,0.681303
0.00481425,1.1037
0.0048205,1.35806
0.00482675,1.40567
0.004833,1.23928
0.00483925,0.884227
0.0048455,0.394553
0.00485175,-0.155188
0.004858,-0.681303
0.00486425,-1.1037
0.0048705,-1.35806
0.00487675,-1.40567
0.004883,-1.23928
0.00488925,-0.884227
0.0048955,-0.394553
0.00490175,0.155188
0.004908,0.681303
0.00491425,1.1037
0.0049205,1.35806
0.00492675,1.40567
0.004933,1.23928
0.00493925,0.884227
0.0049455,0.394553
0.00495175,-0.155188
0.004958,-0.681303
0.00496425,-1.1037
0.0049705,-1.35806
0.00497675,-1.40567
0.004983,-1.23928
0.00498925,-0.884227
0.0049955,-0.394553
0.00500175,0.155188
0.005008,0.681303
0.00501425,1.1037
0.0050205,1.35806
0.00502675,1.40567
0.005033,1.23928
0.00503925,0.884227
0.0050455,0.394553
0.00505175,-0.155188
0.005058,-0.681303
0.00506425,-1.1037
0.0050705,-1.35806
0.00507675,-1.40567
0.005083,-1.23928
0.00508925,-0.884227
0.0050955,-0.394553
0.00510175,0.155188
0.005108,0.681303
0.00511425,1.1037
0.0051205,1.35806
0.00512675,1.40567
0.005133,1.23928
0.00513925,0.884227
0.0051455,0.394553
0.00515175,-0.155188
0.005158,-0.681303
0.00516425,-1.1037
0.0051705,-1.35806
0.00517675,-1.40567
0.005183,-1.23928
0.00518925,-0.884227
0.0051955,-0.394553
0.00520175,0.155188
0.005208,0.681303
0.00521425,1.1037
